post_id,name,post,hashtag
CmbyiVNS8To,허다연,"드뎌 왔다ㅎㅎ
(크리스마스 지나기 전에 오기 성공)

.

#더현대서울 #라그랑지 #크리스마스 #대왕트리🎄 #빨강곰돌이❤️ #사람들넘많아 #그래도넘이쁘당 #눈치게임성공 #눈많이쌓인날","['#더현대서울', '#라그랑지', '#크리스마스', '#대왕트리', '#빨강곰돌이', '#사람들넘많아', '#그래도넘이쁘당', '#눈치게임성공', '#눈많이쌓인날']"
CmbkRirvK8K,지수,"🌌

.
.
.
.
.
.
.

#いいねした人全員ファローする #いいね返し#いいね返します
 #좋아요반사 #맞팔환영 #맞팔 #선팔하면맞팔 
#선팔맞팔 #좋아요테러 #좋반 #좋아요 #팔로우 #맞팔환영 #맞팔해요 #선팔하면맞팔 #셀피 #셀카 #크리스마스 #연말 
#follow4like #fff #followforfollowback #likeforlikes
#like4follow #l4f #f4f #l4l #ootd #다렉 #韓國人 #留学生 #韓國美女","['#いいねした人全員ファローする', '#いいね返し', '#いいね返します', '#좋아요반사', '#맞팔환영', '#맞팔', '#선팔하면맞팔', '#선팔맞팔', '#좋아요테러', '#좋반', '#좋아요', '#팔로우', '#맞팔환영', '#맞팔해요', '#선팔하면맞팔', '#셀피', '#셀카', '#크리스마스', '#연말', '#follow4like', '#fff', '#followforfollowback', '#likeforlikes', '#like4follow', '#l4f', '#f4f', '#l4l', '#ootd', '#다렉', '#韓國人', '#留学生', '#韓國美女']"
CmbtOiYPGSM,쮸화니네,"뮤지컬 《산타와 빈양말》

주환이의 6번째 뮤지컬 나들이 😀

12월 초에 다녀왔는데...
너무 바빠서 이제서야 끄적끄적... 📝

뮤지컬을 보러 가기 전,
원작인 [산타 할아버지는 알고 계신대] 
그림책을 읽고 다녀왔어요.

확실히 어떤 내용인지 알고보니
더 쏙쏙 눈에 잘 들어오더라고요 🎶

아쉬운 점은 개그코드가 넘 어른수위라서 
어린 아이들이 이해하기에는 넘 난해하다는 점이 
보는내내 마음에 걸렸어요 🥲
매년 트렌드에 맞게 대본이 바뀌는듯 한데... 
만약 주변에 이 뮤지컬을 권한다면 
초등학생 이상일거 같아요.

12월 되자마자 크리스마스 기분을 느끼려고 다녀왔는데... 
아이는 마지막 부분에 
야광봉 흔드는 타임이 제일 신나하더라고요 ㅎㅎ

곧 크리스마스인데... 🎄 
우리 아들 선물 받을 수 있겠죠?? 🎁 
(요즘 말을 넘 안들어서 선물 안주고 싶은 엄마맘... 🤔
우리 아들도 다 이유가 있어서 말 안듣는거겠죠? 😒?)

#뮤지컬나들이 #산타와빈양말 #뮤지컬산타와빈양말 
#겨울뮤지컬 #크리스마스뮤지컬 #크리스마스 #연말뮤지컬 #연말문화생활 #2022년의마지막달 #아들이랑데이트 #5살일상 #5살아들 #아들맘소통","['#뮤지컬나들이', '#산타와빈양말', '#뮤지컬산타와빈양말', '#겨울뮤지컬', '#크리스마스뮤지컬', '#크리스마스', '#연말뮤지컬', '#연말문화생활', '#2022년의마지막달', '#아들이랑데이트', '#5살일상', '#5살아들', '#아들맘소통']"
CmcClaXBIT7,익산꽃집,"크리스마스 꽃다발, 꽃바구니 상품에는
선착순 한정으로 led전구와 아기자기한
오너먼트가 서비스로 구성될예정이에요❣️
미리 예약 부탁드립니다🎄
.
⬇️크리스마스 인기품목⬇️
::꽃다발, 꽃바구니, 센터피스::
010.6437.1430
-
-
시간 약속은 꼭 지켜주시길 바래요 🥲
늦으시면 미리 연락부탁드립니다🙏
저의 시간도 다른 손님분들의 시간도
똑같이 귀한 시간이에요 ㅜㅜ
원하시는 시간에 예약이 차있어서
어쩔 수 없이 못받으시는 분들도 계시니
부탁드리겠습니다 🙂
-
-
다e로움 5% 할인 착한가맹점
(쿠폰 중복할인 ❌)
.
.
▪️예약필수 (예약, 문의 경로👇)
✔️네이버 예약 (네이버페이 포인트 챙겨가실 수 있어요.)
✔️카카오톡 오픈톡
✔️네이버 폼 (블로그)
✔️전화, 문자 (01064371430)
✔️방문 상담원할시 10시~17시안에 방문 부탁드려요.
✔️DM도 보내주시면 확인은 하지만 가끔 알람이 안울려요 😭🔔
.
.
🌿사이즈안내 - mini, compact, standard, premium, big 
🌿포장방법안내 - normal, con, dome, signature, mini bag, opp 
(자세한내용은 블로그에 카테고리별로 나뉘어있으니 참고해주세요.)
.
.
#익산꽃집 #영등동꽃집 #로맨틱신드롬 #익산꽃배달 #익산꽃다발 #익산꽃바구니 #핸드타이드 #센터피스 #익산꽃집추천 #익산꽃 #익산트렁크프로포즈 #익산트렁크꽃 #익산트렁크이벤트 #익산화병꽃 #익산돈다발 #익산부케액자 #익산부케 #부케드라이 #익산돈다발 #크리스마스꽃 #크리스마스꽃다발 #크리스마스꽃바구니 #크리스마스 #xmas #익산크리스마스","['#익산꽃집', '#영등동꽃집', '#로맨틱신드롬', '#익산꽃배달', '#익산꽃다발', '#익산꽃바구니', '#핸드타이드', '#센터피스', '#익산꽃집추천', '#익산꽃', '#익산트렁크프로포즈', '#익산트렁크꽃', '#익산트렁크이벤트', '#익산화병꽃', '#익산돈다발', '#익산부케액자', '#익산부케', '#부케드라이', '#익산돈다발', '#크리스마스꽃', '#크리스마스꽃다발', '#크리스마스꽃바구니', '#크리스마스', '#xmas', '#익산크리스마스']"
CmbpzgKq35-,Parisienne,하루하루가 소중한 런던의 겨울 🧣,[]
Cmb8GnNPIGM,Yogiboy,"Yogi Object_ Vortex wreath❄️
요기 오브젝트_소용돌이 리스🎀

소용돌이 리스때문에 화가난 루돌프
마냥 신난 요기보이
아무 생각없는 퍼플

다음엔 멀쩡하고 이쁜 리스에 도전하겠습니다😅

#christmas #wreath #retro #artwork #digitalart #risograph #characterdesign #oc #cdchallenge #graphicdesign #cartoon #illustration #illustragram #kawaii #크리스마스 #아트워크 #그림 #그림스타그램 #캐릭터 #카툰 #드로잉 #낙서","['#christmas', '#wreath', '#retro', '#artwork', '#digitalart', '#risograph', '#characterdesign', '#oc', '#cdchallenge', '#graphicdesign', '#cartoon', '#illustration', '#illustragram', '#kawaii', '#크리스마스', '#아트워크', '#그림', '#그림스타그램', '#캐릭터', '#카툰', '#드로잉', '#낙서']"
Cmbv8ZLLVDo,소보,"안녕하세요, 브런치 식당 소보입니다🙃

부지런하지 못한 고인물 식당 주인이라 이벤트랄 것 없이 이렇게 또 연말과 크리스마스를 맞이해요😁
저는 그저 제가 제일 잘할 수 있는 것으로 따뜻하게 인사드릴께요 🙏🏻

🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿

내일부터 시작되는 금주 영업일의 이슈는 
12/24(토) 크리스마스 이브에는 디너에도 영업을 한다는 것입니다💛하핫💛

정말 오랜만에 야간영업을 합니다..
해가진 후의 광안종합시장 골목과 소보 매장이 따뜻한 조명으로 얼마나 예쁜지 몰라요..🥹

기념일등에 무딘편이라 생일도 챙기지 않는 저이지만 그 날은 오랜만에 매장에 따뜻하게 불켜두고 있을테니 광안종합시장 동네 주민 여러분!! 오며가며 괜찮으시면 편안하게 저녁식사하러 오셔요 🙏🏻🙃

—————————————————
✨12/24(토) 영업시간 변경✨
lunch (am10:30-pm3:00)
dinner (pm5:00-pm9:00) 라스트오더 8:00
주차x, 예약x
—————————————————
✨타르트 주문✨
별도의 예약 공지를 올리지 않았음에도 주문들을 주셔서 너무나 고맙고 감사합니다. 축하의 자리에 초대된 것이니 그것만큼 감사한 일이 어디 있을까요.. 항상 믿고 주문 주셔서 고마운 마음의 두배, 세배로 감동이랍니다..🙏🏻
정성스레 마음담아 잘 준비해서 픽업 때 인사드리겠습니다🙇‍♀️
.
.
.
@gwangandong927 파티룸 공간대여
@mercybling 기념하고 축하 할 모든 소품을 준비하는 금손
@dayswimmingclub 유니크한 와인을 원한다면 무조건
@_raban 광안동927을 꾸미는 여기도 금손

#busan 
#brunch 
#sobo
#merrychristmas","['#busan', '#brunch', '#sobo', '#merrychristmas']"
CmcCh8Jh9zU,익산꽃집,"크리스마스 꽃다발, 꽃바구니 상품에는
선착순 한정으로 led전구와 아기자기한
오너먼트가 서비스로 구성될예정이에요❣️
미리 예약 부탁드립니다🎄
.
⬇️크리스마스 인기품목⬇️
::꽃다발, 꽃바구니, 센터피스::
010.6437.1430
-
-
시간 약속은 꼭 지켜주시길 바래요 🥲
늦으시면 미리 연락부탁드립니다🙏
저의 시간도 다른 손님분들의 시간도
똑같이 귀한 시간이에요 ㅜㅜ
원하시는 시간에 예약이 차있어서
어쩔 수 없이 못받으시는 분들도 계시니
부탁드리겠습니다 🙂
-
-
다e로움 5% 할인 착한가맹점
(쿠폰 중복할인 ❌)
.
.
▪️예약필수 (예약, 문의 경로👇)
✔️네이버 예약 (네이버페이 포인트 챙겨가실 수 있어요.)
✔️카카오톡 오픈톡
✔️네이버 폼 (블로그)
✔️전화, 문자 (01064371430)
✔️방문 상담원할시 10시~17시안에 방문 부탁드려요.
✔️DM도 보내주시면 확인은 하지만 가끔 알람이 안울려요 😭🔔
.
.
🌿사이즈안내 - mini, compact, standard, premium, big 
🌿포장방법안내 - normal, con, dome, signature, mini bag, opp 
(자세한내용은 블로그에 카테고리별로 나뉘어있으니 참고해주세요.)
.
.
#익산꽃집 #영등동꽃집 #로맨틱신드롬 #익산꽃배달 #익산꽃다발 #익산꽃바구니 #핸드타이드 #센터피스 #익산꽃집추천 #익산꽃 #익산트렁크프로포즈 #익산트렁크꽃 #익산트렁크이벤트 #익산화병꽃 #익산돈다발 #익산부케액자 #익산부케 #부케드라이 #익산돈다발 #크리스마스꽃 #크리스마스꽃다발 #크리스마스꽃바구니 #크리스마스 #xmas #익산크리스마스","['#익산꽃집', '#영등동꽃집', '#로맨틱신드롬', '#익산꽃배달', '#익산꽃다발', '#익산꽃바구니', '#핸드타이드', '#센터피스', '#익산꽃집추천', '#익산꽃', '#익산트렁크프로포즈', '#익산트렁크꽃', '#익산트렁크이벤트', '#익산화병꽃', '#익산돈다발', '#익산부케액자', '#익산부케', '#부케드라이', '#익산돈다발', '#크리스마스꽃', '#크리스마스꽃다발', '#크리스마스꽃바구니', '#크리스마스', '#xmas', '#익산크리스마스']"
Cmbx8GJPco0,현,"holly jolly ♥️

퇴근하고 편하게 만날 친구가 있다는 것,
같은 주제로 이야기하고 수다떨 친구가 있다는 것,
타지에서 마음이 잘 맞는 친구를 만났다는 것.

난 행운이야🍀

#우정스타그램#친스타그램#동기사랑나라사랑#친구#friends#크리스마스#인생네컷#포토이즘#수원#포토이즘수원점#인계동#퇴근#직장인#직장인스타그램#퇴근스타그램#연말#우리들만의#송년회#동노까지#🤟","['#우정스타그램', '#친스타그램', '#동기사랑나라사랑', '#친구', '#friends', '#크리스마스', '#인생네컷', '#포토이즘', '#수원', '#포토이즘수원점', '#인계동', '#퇴근', '#직장인', '#직장인스타그램', '#퇴근스타그램', '#연말', '#우리들만의', '#송년회', '#동노까지']"
CmbppHDOP0e,✨🦋𝖉𝖏𝖆𝖓𝖌𝖔𝖌𝖔🦋✨,"⠀
⠀
🍨🎅🏿❄️🎁🧣🍪🌨🎄🥧🧤☃️
What's your favorite X-mas food?
☃️🧤🥧🎄🌨🍪🧣🎁❄️🎅🏿🍨

⠀
⠀

#catstagram #foodstagram #그림 #일러스트 #고양이 #캣스타그램 #고양이그램 #고양이스타그램 #캣 #야식 #푸드스타그램 #art #アート #イラスト #artwork #cat #foodie #猫 #dessert #food #ねこ #illustration #catlovers #クリスマス #pie #pies #christmas #christmastree #크리스마스 #christmastime #christmastree","['#catstagram', '#foodstagram', '#그림', '#일러스트', '#고양이', '#캣스타그램', '#고양이그램', '#고양이스타그램', '#캣', '#야식', '#푸드스타그램', '#art', '#アート', '#イラスト', '#artwork', '#cat', '#foodie', '#猫', '#dessert', '#food', '#ねこ', '#illustration', '#catlovers', '#クリスマス', '#pie', '#pies', '#christmas', '#christmastree', '#크리스마스', '#christmastime', '#christmastree']"
CmbpmNqy78L,유리구두👠,"#광고
연말이벤트 한겨울의 동행축제 윈.윈터 페스티벌 대박 득템 기회 놓칠 수 없죠.

소비만 하면, 영수증만 인증하면, 경품신청만 하면!
#만원의행복권 주인공이 될 수 있는 누구나 최대 모바일온누리 200만원의 주인공이 될 수 있는 기회.
온국민 대축제 모두 참여하세요.

#경험형스마트마켓
경험형 스마트마켓 구매영수증으로 이벤트 참여하고 퀴즈만 풀어도 
갤럭시워치 / 애플워치 / 커피쿠폰 의 행운까지!!

중소벤처기업부가 주관하고 내가 상픔 받아가는 
온국민 대축제!! 지금 늦기전에 신청하세요~!

1) 이벤트 기간
22년 12월 16일(금) ~ 12월 25일(일)

2) 참여대상
만14세 이상 대한민국 국민이면 누구나

3) 신청방법 (온라인)
https://윈윈터페스티벌경품.kr/

자세한 안내는 윈윈터페스티벌경품 또는 윈윈터페스티벌을 검색하여 홈페이지에서 확인하시면 됩니다.
모두 고고 !!!

#복권
#경품
#로또
#이벤트
#연말이벤트
#윈윈터페스티벌
#윈터페스티벌
#동행축제
#상생기획전
#연말경품
#경품혜택
#성탄절
#크리스마스이브
#연말
#크리스마스선물
#크리스마스
#윈윈터페스티벌경품
#윈윈터페스티벌
#크리스마스주인공","['#광고', '#만원의행복권', '#경험형스마트마켓', '#복권', '#경품', '#로또', '#이벤트', '#연말이벤트', '#윈윈터페스티벌', '#윈터페스티벌', '#동행축제', '#상생기획전', '#연말경품', '#경품혜택', '#성탄절', '#크리스마스이브', '#연말', '#크리스마스선물', '#크리스마스', '#윈윈터페스티벌경품', '#윈윈터페스티벌', '#크리스마스주인공']"
CmbpwTBPLay,모트모트,"6일 동안 ~49% 할인 이벤트🎁

어서오세요! 12월의 끝자락에서만
열리는, 특별한 선물 가게입니다🎁

소중한 친구, 가족을 위한!
새해에 더 멋진 일을 해나갈 나를 위한!
특별한 선물을 준비해보세요💘

~12월 26일(월) 자정까지 단 6일 동안
전 제품 최대 49% 할인!

놓치면 후회!!!💨💨🏃🏻
@친구를 태그해 이 소식을 소문내주세요ღ

프로필 링크를 눌러 모트모트로 떠나볼까요?
👇🏻👇🏻👇🏻
𝙬𝙬𝙬.𝙢𝙤𝙩𝙚𝙢𝙤𝙩𝙚.𝙠𝙧
⠀
 #motemote #모트모트플래너 #이벤트 #할인이벤트 #크리스마스 #크리스마스선물  #세일 #필수템 #공부 #공스타그램 #공부스타그램 #공스타 #열공 #빡공 #합격 #공부자극 #공부기록 #공부인증 #스터디플래너 #플래너 #공책 #취업 #필기 #입학 #대학 #방학 #기말고사 #시험기간 #연말선물 #생일","['#motemote', '#모트모트플래너', '#이벤트', '#할인이벤트', '#크리스마스', '#크리스마스선물', '#세일', '#필수템', '#공부', '#공스타그램', '#공부스타그램', '#공스타', '#열공', '#빡공', '#합격', '#공부자극', '#공부기록', '#공부인증', '#스터디플래너', '#플래너', '#공책', '#취업', '#필기', '#입학', '#대학', '#방학', '#기말고사', '#시험기간', '#연말선물', '#생일']"
Cmbqvs9PO6Y,창너머,"완성작이 기대되는 작품!
짹각짹각!! 다음시간엔 완성
해보자구요!!👍👍
그릴것도 많고 색 배합도
다양해서 힘들었지만 너무
이쁘게 완성되가고있어요!
조금만 더 힘내서 아자아자!!
.
.
#수강생작품 
#아크릴화","['#수강생작품', '#아크릴화']"
CmboFrNrD1r,ʏᴏᴏɴ,"ෆ+𝟺𝟷𝟾

사랑하는 융드리와 미리메리크리스마스🎄🕊️
더 이쁘고 반짝반짝한 곳 데려가고싶지만 정보력 딸림,,
내년 겨울에는 서울로가쟈〰️",[]
Cmb9mBKSYoL,나빈샵❤비니맘,"❗[공동구매] 
크리스마스 럭셔리 웨이퍼
공구 최저가 Open!❤

귀엽고 사랑스런 틴케이스와
바삭하고 풍부한 향의 웨이퍼가 담긴
럭셔리 웨이퍼 홀리데이 에디션! ☺

귀여운 캐릭터 틴케이스에
초코3개 바닐라2ea 총 5개가 들어있습니다
(틴케이스는 다 드신 후 연필꽃이나 
다른 용도로도 활용 가능하세요~)

럭셔리 초코웨이퍼는
바삭한 초코웨이퍼 안에
깊은 풍미가 느껴지는 초코크림이 가득!♪
럭셔리 바닐라웨이퍼는
눈처럼 새하얀 웨이퍼 안에
달콤한 바닐라크림이 가득!♫

❣간식, 유치원/어린이집 답례품,
크리스마스/연말 선물,
홈카페, 연말파티 등에
제격인 아이템이랍니다~
(선물용으로 대량주문 폭주 중)

크리스마스 웨이퍼로 연말에
소중한 사람들과 행복한 시간 보내세요 :)

✰파손이 발생하기 쉬운 상품입니다
틴케이스 찌그러짐 및 과자 80%이상
파손이 아닌경우 교환 환불 불가입니다ㅠㅠ
참고 부탁드려요ㅠ 

[★ 한정수량 품절전
서둘러 구매하세요~!! ★]

구매는 프로필 하단
링크에서 가능합니다! ☝☝☝

#딸둘엄마#워킹맘#조카선물#크리스마스선물#도치맘#등원룩코디#육아그램#육아스타그램#크리스마스#피부미용#아이들간식#어린이음료추천#간식#아이간식#크리스마스간식#성탄절선물#웨이퍼과자#크리스마스이벤트#유치원#어린이집#답례품추천#하원후#아이생일#아이생일파티#자매둥이#착즙간식#간식추천#연말파티#크리스마스케이크","['#딸둘엄마', '#워킹맘', '#조카선물', '#크리스마스선물', '#도치맘', '#등원룩코디', '#육아그램', '#육아스타그램', '#크리스마스', '#피부미용', '#아이들간식', '#어린이음료추천', '#간식', '#아이간식', '#크리스마스간식', '#성탄절선물', '#웨이퍼과자', '#크리스마스이벤트', '#유치원', '#어린이집', '#답례품추천', '#하원후', '#아이생일', '#아이생일파티', '#자매둥이', '#착즙간식', '#간식추천', '#연말파티', '#크리스마스케이크']"
Cmb3dWhPX5H,Rachel,"크리스마스 분위기 담고 싶은 욕심에
송도에서 친구들 모임하고 송현아도 들렀다
신시아까지 귀가전 풀가동하며 바빴던 날

눈에 보이는 행복과 보이지 않는 행복

마음의 기준을 어디에 두느냐에 따라
행복 그 감동의 울림과 깊이가 다르더라

한해 끝을 향해 가고있는 지금
나는 정말 행복한걸까
생각이 많아지는 밤

#겨울 #밤 #감성 #크리스마스 #신시아 #사진
#하루끝 #생각이많은밤 #나는어디 #행복이란
#winter #christmas #mood #happinessis","['#겨울', '#밤', '#감성', '#크리스마스', '#신시아', '#사진', '#하루끝', '#생각이많은밤', '#나는어디', '#행복이란', '#winter', '#christmas', '#mood', '#happinessis']"
CmbyY2dLVt3,서혜린,"#산타할부지가#미리#크리스마스#선물
#주심#냠냠굳👍 #🎅","['#산타할부지가', '#미리', '#크리스마스', '#선물', '#주심', '#냠냠굳']"
CmbpDfWJJBl,Kang,"입원햇져...ㅠㅠ
#입원 #연말 #크리스마스 #병원에서 ...","['#입원', '#연말', '#크리스마스', '#병원에서']"
Cmbo100LjNL,으내으내♥️,"서울나들이
명동에 오니까
크리스마스 분위기 물씬
너무 이쁘다요

이쁜거 보니까 
효남매랑 가치오고싶다❤️ 

#명동 #크리스마스 #롯데본점 #명동신세계  #메리크리스마스","['#명동', '#크리스마스', '#롯데본점', '#명동신세계', '#메리크리스마스']"
Cmbw57Ip--v,요리작업실,"오늘은 12월 크리스마스 테이블 클래스의 
마지막날이었습니다!🧑🏻‍🎄 너무 귀여운 크리스마스 니트를 
입은 분도 오셔서 마지막날을 화려하게 장식했어요!😆

오늘의 테이블 세팅은 예술을 전공한 수강생들답게 
아주 멋졌습니다!⭐️

애플파이에는 초도 켜서 서로의 2022년을 보내는 마음과 
곧 오는 크리스마스의 축복을 함께 했어요!❤️💚🍎

12월에는 단 5번만 수업을 열었는데, 
제 작업실에 와서 저와 크리스마스 요리를 함께 하고 
식탁도 직접 디자인해서 차리는 시간을 
함께 해주신 모든 분들 감사합니다!🥰

모두가 곧 다가올 진짜 크리스마스에 좋은 음식과 더불어 
가족들과 또는 친구들과 행복한 시간 보내시길 
FICO가 바랍니다!🙏💕👩🏻‍🍳",[]
Cmby3sUpc2z,@z__yxnn,"연말에 재히에게 하고 싶은 말은?💭
.
.
.
.
.
.
.
#좋반#좋테#첫줄반사#맞팔#선팔맞팔#팔로우#인친#소통#디엠#follow4like #fff #likeforlikes#like4follow #l4f #f4f #l4l#ootd#좋아요테러#좋아요#좋아요반사#맞팔환영#맞팔#맛집추천#맛집 #제주여행 #애월카페 #성산맛집 #크리스마스 #크리스마스트리","['#좋반', '#좋테', '#첫줄반사', '#맞팔', '#선팔맞팔', '#팔로우', '#인친', '#소통', '#디엠', '#follow4like', '#fff', '#likeforlikes', '#like4follow', '#l4f', '#f4f', '#l4l', '#ootd', '#좋아요테러', '#좋아요', '#좋아요반사', '#맞팔환영', '#맞팔', '#맛집추천', '#맛집', '#제주여행', '#애월카페', '#성산맛집', '#크리스마스', '#크리스마스트리']"
CmbrB1JrObh,일산국제컨벤션고,"안녕하십니까 제28대 학생자치회 입니다.🎄

2022년 크리스마스를 함께 즐기고자 저희 학생회에서 특별한 크리스마스 게임 이벤트를 준비했습니다!

아래의 게임 룰을 참고하셔서 게임도 즐기고 상품도 뽑아가며 이번 크리스마스도 좋은 추억으로 남기실 수 있길 바라겠습니다.❤️

✅ 12월23일(금)

✅ 점심시간(1시부터)

✅ 1층 중앙에서부터 시작!

✅ GAME RULE
1. 1층 중앙에서 회장단에게 도장판을 한 장씩 받는 것을 시작으로 게임에 참여한다.
(* 게임은 총 3개로 상,중,하 난이도로 나누어져있다.)
2. 도장판을 지참하여 중앙 계단을 통해 3층으로 올라가 난이도 ‘하’의 게임을 클리어 하고 도장판을 채운다.
3. 다음 난이도 ‘중’의 게임을 클리어하기 위해 4층으로 올라간다. 
4. 두 번째 도장판을 채운 후, 마지막으로 난이도 ‘상’의 게임을 클리어하기 위해 5층으로 올라간다.
5. 총 3가지의 게임을 클리어해 도장판을 모두 채웠다면, 다시 1층 중앙으로 내려와 완성된 도장판과 상품 추첨권을 교환한다.
6. 추첨권을 사용하여 뽑기를 통해 상품을 얻는다.

이번 이벤트의 상품 또한 크리스마스에 맞춰 ‘크리스마스 간식선물박스‘로 준비했으니 많은 참여와 관심 부탁드립니다. 감사합니다.🥰

#크리스마스 #연말 #이벤트 #일산국제컨벤션고등학교 #학생회 #학생스타그램 #🤶🧑‍🎄🎅","['#크리스마스', '#연말', '#이벤트', '#일산국제컨벤션고등학교', '#학생회', '#학생스타그램']"
CmbonqEpeyy,@muk_bellybird,"#내돈내산 #슈브제 #건대슈브제
곧 크리스마스! 그럼 달달한 간식😋 
그리고 향기롭고 따뜻한 다양한 홍차!!
크리스마스에 딱 어울릴법한 슈 맛집! 슈브제에 다녀왔어요!

맛있는 간식이 먹구싶어서! 인터넷으로 검색하던 중,
눈에 들어온 #슈브제 !
달달한 슈 맛집이라해서 다녀왔답니다😉

여기에서 먹벨리 꿀팁을 먼저 드릴게요
만약 슈브제를 찾아 가신다면 중간에 
","['#내돈내산', '#슈브제', '#건대슈브제', '#슈브제']"
CmbwemmrGnl,삼형제,"#삼형제 #첫째 #케이크 #크리스마스 #눈코입

어제에이어 오늘 첫째도 유치원에서 케이크를 만들어왔어요 🤣🤣

올해 크리스마스 케이크는 따로 준비하지 않기로..
다른거 맛난거먹쟈.... 어린이들..😋😋

혼자 정성스레 만들어서 유치원끝나고 영어학원으로 미술학원으로 들고다니다 올 생각에 맘이 짠했는데........ (저는 둘째셋째와 노느라... 받으러갈 시간이없넜네요...ㅋㅋㅋㅋㅋ)

영어 차량선생님한테 집에들러서 케이크 놓고가고싶다고 했다며 그래도되냐고 차량선생님이 전화주셔서 선생님만 괜찮으시다면.... 부탁드린다고 감사합니다를 연발하고 끊었는데

집에와보니 냉장고에 고이 넣어놓고간 케이크😊
기특한것 ㅋㅋㅋㅋ

오늘 저녁시간은 저녁먹고 바둑두고 숙제하고 놀이하느라 정신없어서 케이크는 내일 아침에 먹기로했지만.. 우리 삼형제 또 과일만 다 집어가면 쿨하게 돌아서겠죠ㅋㅋㅋㅋ

애가 셋이니.. 케이크도 세개...
살은 제가 다 찌겠습니다.. (단거좋아해서 큰일..)","['#삼형제', '#첫째', '#케이크', '#크리스마스', '#눈코입']"
CmbuqMlLiUi,June,"❄️

눈이 오는 날 작업해본
눈사람 쁘띠갸또 ☃️

크로와상과 뺑오쇼콜라를
작업하는 멋진 두사람 옆에서

오늘 날씨에 잘 어울리는 
쁘띠가또를 만들어보았다

오늘 만든 것들을 진열해보니
크리스마스가 진짜 오고있는게 실감이 난다 🎄

이렇게 멋지고 좋은 사람들과 작업도 하고 !
참 행복하고 감사한 연말 ❣️

@daisycompany.lab 
@fifteendays.fullmoon",[]
Cmbr-1zBD3C,@heeya_sunstory,".
.
크리스마스가 주는 설레임.
.
.
레드 그린 화이트 골드 실버 색상의

이미지와 원색의 컬러들 그리고 

12월쯤 되어 들려오는 정겹고 익숙한 

캐롤에서 12월의 낭만을 느끼곤 한다.

영하온도의 추운겨울아지만 

크리스마스가 주는 따뜻한 감성을 

찾아 오늘은 낭만뚜벅이가 

되어보였다. 
.
.
.
#크리스마스 #크리스마스케이크 #쿠키 #12월 #일상기록 #눈먹 #귀여운것 #계절테라피","['#크리스마스', '#크리스마스케이크', '#쿠키', '#12월', '#일상기록', '#눈먹', '#귀여운것', '#계절테라피']"
Cmbt-F1LzkV,Alvin,"@alvin_avenue 

Christmas Party 🖤

#셀러브리티파티 #크리스마스 #크리스마스파티 #대관 #대관파티 #대관행사 #드라마촬영 #영화촬영 #광고촬영 #생일파티 #대형스크린 #엘빈에비뉴라운지 #AA라운지 #강남역라운지 #alvinavenue #공연 #라이브공연 #콘서트 #live #강남 #강남역 #강남역맛집  #강남역까페 #강남역술집 #강남역데이트","['#셀러브리티파티', '#크리스마스', '#크리스마스파티', '#대관', '#대관파티', '#대관행사', '#드라마촬영', '#영화촬영', '#광고촬영', '#생일파티', '#대형스크린', '#엘빈에비뉴라운지', '#AA라운지', '#강남역라운지', '#alvinavenue', '#공연', '#라이브공연', '#콘서트', '#live', '#강남', '#강남역', '#강남역맛집', '#강남역까페', '#강남역술집', '#강남역데이트']"
CmbzfHrL0UO,박성진(Park,"클마주간엔 밍동가서 칼국수
.
.
.
.
#명동교자 #명동성당 #명동커피 #크리스마스","['#명동교자', '#명동성당', '#명동커피', '#크리스마스']"
Cmbqpp3PDlD,"매일,","🎄🎄

친구 집에 놀러갈 땐
집에 애기가 있으니께!
퐁퐁이 크리스마스꽃다발 가져가지요👶🏻

크리스마스 느낌을 내달라고 하셔서 최대한 느낌 내봤습니다@.@

 

#매일라일락_꽃다발 👈🏻 눌러서 모아보세요😘

@everyday.lilac_plants 👈🏻 식물만 모아놓은 계정입니다🪴

 

 
 

📍매일, 라일락
경기도 광명시 일직로43 GIDC B동 L114호
이케아, 중앙대학교 광명병원, 코스트코 옆, 광명역 근처

 
 
☎️02-6914-5531
카톡채널 : 매일 라일락

 

 

#꽃다발#대형꽃다발#꽃배달 
#광명꽃집#광명역꽃집
#광명꽃배달#광명꽃집추천
#일직동꽃집#철산꽃집#철산역꽃집
#단체꽃다발#프로포즈꽃
#원데이클래스#광명원데이클래스 
#화환#개업화분
#이케아#코스트코#중앙대학교광명병원
#매일라일락꽃#gidc
#flowers#flower 
#flowerbasket#flowercenterpiece#크리스마스꽃다발#크리스마스#christmas","['#매일라일락_꽃다발', '#꽃다발', '#대형꽃다발', '#꽃배달', '#광명꽃집', '#광명역꽃집', '#광명꽃배달', '#광명꽃집추천', '#일직동꽃집', '#철산꽃집', '#철산역꽃집', '#단체꽃다발', '#프로포즈꽃', '#원데이클래스', '#광명원데이클래스', '#화환', '#개업화분', '#이케아', '#코스트코', '#중앙대학교광명병원', '#매일라일락꽃', '#gidc', '#flowers', '#flower', '#flowerbasket', '#flowercenterpiece', '#크리스마스꽃다발', '#크리스마스', '#christmas']"
