post_id,name,post,hashtag
CmbpslBPE4J,Soon,"두번 다시 스벅의 노예가 되지 않으리라 마음 먹었으나 올해도 노예가 되어버렸…..
여보 난 당신의 행복을 위해 올해도 커피를 마셨어…
사랑해❤️

#필리핀 #스타벅스 #노예
#올해도 #질렀다 #크리스마스 #스벅 #굿즈 #🤟🏻","['#필리핀', '#스타벅스', '#노예', '#올해도', '#질렀다', '#크리스마스', '#스벅', '#굿즈']"
Cmbu5PrLwHJ,수피아어린이집,"수피아어린이집

메리크리스마스☃️

#거제어린이집#아주동어린이집#가정어린이집#수피아어린이집#보육교사#육아소통#거제맘#육아맘#실내활동#일상생활#거제맘#겨울#눈
#크리스마스#어린이집행사#어린이집추천#원아모집#만0세
#만1세#만2세#숲속의아침아파트#05568149333","['#거제어린이집', '#아주동어린이집', '#가정어린이집', '#수피아어린이집', '#보육교사', '#육아소통', '#거제맘', '#육아맘', '#실내활동', '#일상생활', '#거제맘', '#겨울', '#눈', '#크리스마스', '#어린이집행사', '#어린이집추천', '#원아모집', '#만0세', '#만1세', '#만2세', '#숲속의아침아파트', '#05568149333']"
Cmby1f_rdAZ,김민현,"#협찬 #광고 #신세계파주프리미엄아울렛 #신세계아울렛파주 #신세계사이먼파주프리미엄아울렛 #신세계아울렛파주점 #신세계파주점 #서울근교 #나들이 #겨울데이트 #겨울인생샷 #겨울에가볼만한곳 #인생샷 #겨울나들이 #파주데이트 #파주카페 #파주맛집 #겨울여행 #연휴나들이 #크리스마스 #미리만나는크리스마스 #쿠키런 #쿠키런크리스마스 #리빙관오픈

쿠키런과 함께하는시 심세계파주프리미업아울렛

크리스마스버전으로 너무 이쁘게 꾸며져있고 리빙관도 오픈해서 지금 쇼핑하러가기 너무 좋은거 같아요

금토일에는 프리마켓까지 진행되고 있어요

신세계아울렛 앱에서 크리스마스 연출이랑 쿠키런이링 사진찍고 인증하면 선물까지 팡팡

쇼핑하러가서 인생샷까지 남기기 좋네요","['#협찬', '#광고', '#신세계파주프리미엄아울렛', '#신세계아울렛파주', '#신세계사이먼파주프리미엄아울렛', '#신세계아울렛파주점', '#신세계파주점', '#서울근교', '#나들이', '#겨울데이트', '#겨울인생샷', '#겨울에가볼만한곳', '#인생샷', '#겨울나들이', '#파주데이트', '#파주카페', '#파주맛집', '#겨울여행', '#연휴나들이', '#크리스마스', '#미리만나는크리스마스', '#쿠키런', '#쿠키런크리스마스', '#리빙관오픈']"
CmbrRK0LOU8,발라또셀럽,"[LIVE EVENT]
𝐌𝐞𝐫𝐫𝐲 𝟗:𝟑𝟓 𝐝𝐚𝐲🎄

나는 935 산타 🎅, 너는 선물타🎁

▪️12.23. 금요일 오후 5시
▪️ @vallatto_official 에서 진행되는
▪️크리스마스 라이브 이벤트 소식 들으셨나요?😍

라이브 방송 중 935산타의
퀴즈를 맞추시는 분들께 추첨해서
푸짐하게 준비한 선물을 드릴거에요꺅💜

9:35를 사랑하시는 분들!
관심있는 분들이라면 모두 함께해요🫶🫶🫶

👉알.림.필.수

📌리그램 - @vallatto_official

#9시35분 #935 #아홉시삼십오분 #발라또 #이벤트 #크리스마스 #라이브퀴즈쇼 #퀴즈 #라이브방송","['#9시35분', '#935', '#아홉시삼십오분', '#발라또', '#이벤트', '#크리스마스', '#라이브퀴즈쇼', '#퀴즈', '#라이브방송']"
CmZ-xe3yi9Z,리호맘,"귀여운 크리스마스 아가들 🎄🫶🏻
이재네 앞마당 최고 ! 너무 이쁘다 ..
날씨까지 최고오 ❤️
쪼르르 산타랑 루돌프 왜케 귀여미야 증말 ..
사랑스러운 우리 귀염둥이들 ! 

그른데
엄마들 쪼꼼 정신 없는거 안 비밀
자꾸 이름도 헷갈리고 
리호한테 이재야 유주야 하고 난리 😅 

#햅삐크리스마스🎄",['#햅삐크리스마스']
Cmbpvw0P9_o,이채원,"🎄🎁💝

#마고포레스트 #크리스마스","['#마고포레스트', '#크리스마스']"
CmboW0qr_Vs,모아스튜디오,"🌲 

또 모아 크리스마스❣️ 

너무 예쁜 사진이 많아서
자랑을 안 할 수가 없네여😍 

둘이 함께라서 
귀여움도 두 배♡
사랑스러움도 두 배♡♡ 

감성 베이비샷 모아ᴹᴼᴬᴬ와 함께
올 겨울을 남겨보아요:) 

✔모든 촬영은 예약제입니다
✔2인 여성작가 촬영(📸사진+🎥영상)
✔문의는 프로필상단 카카오채널 링크 

ᴹᴼᴬᴬ모아스튜디오
.
.
.",[]
Byj0YoIg8iu,김지은,"보기보다 입도 짧고 궁금한것도 많은 나는 호기심 천국
우리동네 양프로
#20190610",['#20190610']
Cmb9x9hvBRq,@choiko._.twins,"⠀
리라야...니 표정 먼데?🤨
⠀
⠀
⠀⠀
⠀

#쌍둥이그램#리리남매#인생281일차
#메리크리스마스#크리스마스
#merrychristmas","['#쌍둥이그램', '#리리남매', '#인생281일차', '#메리크리스마스', '#크리스마스', '#merrychristmas']"
Cmb59kpBZFm,셂니ㅉi♡´･ᴗ･`♡,"내 발작버튼 눌리는곳
들어갈때는 사람
나올때는 동물
나랑 갈사람 🤍",[]
Cmbo8ocLr7f,포항때기,초 꽂으면 파티지 모🍾🥂✨,[]
CmbsARfr8uo,Youn,"곧 #크리스마스 니까 🎄🎄
드디어 트리를 만났다 : )
눈까지 와서 더 딱이네 예뻐 예뻐 
-
-
#연말 #christmas #christmastree #트리 #크리스마스트리 #연말룩 #크리스마스니트 #ootd #ootdfashion #fashion #일상 #일상스타그램 #카페 #카페투어 #카페스타그램 
#도봉산 밑 #나크타 #뷰맛집","['#크리스마스', '#연말', '#christmas', '#christmastree', '#트리', '#크리스마스트리', '#연말룩', '#크리스마스니트', '#ootd', '#ootdfashion', '#fashion', '#일상', '#일상스타그램', '#카페', '#카페투어', '#카페스타그램', '#도봉산', '#나크타', '#뷰맛집']"
Cmbozn2L1oT,더덴탈샵,"⠀⠀⠀⠀⠀⠀
술자리 후에는
더더욱 양치질 꼭 하고 주무셔야해요🤙🏻",[]
CmbqBcvrkdw,데일리프리티,연말 약속룩 추천 🖤✨,[]
Cmby5-zJMUT,일산네일/장항동네일/네일내일,"짧은손톱도 긔욤긔욤😘❤

.
✔네일 풀컬러 25000원 (회원가18000원)
✔패디 풀컬러 35000원 (회원가28000원)

🌈이달의아트 이벤트🌈
✔️일반가 60.000
 <카드는10%>
✔️회원가 55.000
⭐️회원권등록은 무지무지한혜택⭐️

▶️AM11:00 ~ PM9:00 <일요일휴무>
▶️010.2292.1326 

#일산네일샵#네일내일#일산네일#라페스타네일샵 #심플네일#시럽네일#소통#가을네일#그라데이션네일#유리네일#nail#일산#가을#무광네일#둥근프렌치#이달의아트#크리스마스#12월아트#자개네일#하트#오로라네일#프렌치네일#장항동네일샵#머메이드네일#김포네일#새해","['#일산네일샵', '#네일내일', '#일산네일', '#라페스타네일샵', '#심플네일', '#시럽네일', '#소통', '#가을네일', '#그라데이션네일', '#유리네일', '#nail', '#일산', '#가을', '#무광네일', '#둥근프렌치', '#이달의아트', '#크리스마스', '#12월아트', '#자개네일', '#하트', '#오로라네일', '#프렌치네일', '#장항동네일샵', '#머메이드네일', '#김포네일', '#새해']"
CmbxaIKLhag,김현진,#크리스마스 #크리스마스카페 #크리스마스이브 #크리스마스케이크 #크리스마스트리🎄 #크리스마스데이룩 #메리크리스마스 #자덕환영 #christmasdecor #부천 #커플 #술집 #존잘,"['#크리스마스', '#크리스마스카페', '#크리스마스이브', '#크리스마스케이크', '#크리스마스트리', '#크리스마스데이룩', '#메리크리스마스', '#자덕환영', '#christmasdecor', '#부천', '#커플', '#술집', '#존잘']"
Cmbz0waSzje,마음에,크리스마스 느낌 낭낭 🎄,[]
Cmbv3jovd9U,김나영,"_
#폭설 내린 아침 #출근길 ❄️
#후후형제 데리고 마라맛 #등원길
남들은 춥다추워 #손이꽁꽁꽁 하지만
나는 혼자 마스크 속에도 사우나하듯이 땀 💦
앞머리도 땀범벅.. 구루뿌 말은거 소용없음 🚫
#워킹맘 엄마는 퇴근 후 나홀로 #둘째육아 
#첫째아들 은 #잠실 단둘이 #아빠랑데이트👨‍👦
#아빠최고 라며 저녁내내 #저세상텐션 
분명 #지하철 타고 #샤롯데가든 다녀왔잖아 
왜때문에 여전히 쌩쌩한거지 ㅋㅋ #신났다
엄마는 #육퇴 하고싶다 🤦‍♀️
그래도 #크리스마스 전에 #트리 보여준다며
찌후뎃고 놀러다녀온거 찌후파파 #칭찬해 👏 
아빠덕분에 찌후는 #오늘도행복해 🙆
.
#나의아침_출근길은_전쟁이였는데
#여보의_퇴근길은_반짝반짝하네
#행복한일상 #빛나는후후형제 
#형제육아 #아들육아 #아들스타그램
#6살 #2살 #육아일상","['#폭설', '#출근길', '#후후형제', '#등원길', '#손이꽁꽁꽁', '#워킹맘', '#둘째육아', '#첫째아들', '#잠실', '#아빠랑데이트', '#아빠최고', '#저세상텐션', '#지하철', '#샤롯데가든', '#신났다', '#육퇴', '#크리스마스', '#트리', '#칭찬해', '#오늘도행복해', '#나의아침_출근길은_전쟁이였는데', '#여보의_퇴근길은_반짝반짝하네', '#행복한일상', '#빛나는후후형제', '#형제육아', '#아들육아', '#아들스타그램', '#6살', '#2살', '#육아일상']"
Cmbx6boJe6N,민형이🔪,올해 비네트 크리스마스 메뉴에는 와인페어링이 추가되었습니다. 그럼 크리스마스에 만나요.🎅🏻🫶🏻🍷,[]
CmbdDZAJ_2i,@to.el,멋부리다 조만간 얼어죽을나 .. 🥶,[]
Cmb3cPhrOId,@1598cm,#협찬#광고 Early Merry Christmas with @partyhae_official 🎀🎄🎅🏼💕🎁🧚🏻‍♀️🏩❄️☃️,"['#협찬', '#광고']"
Cmb3G8yraQF,@doong_gasari,"산을 처음가본 뚱이! 무서워서 표정이 굳었어요
#뚱이 #산행가다 #등산 #아닌데요 #산책","['#뚱이', '#산행가다', '#등산', '#아닌데요', '#산책']"
Cmbu8A4ve6Z,NAZ,"maşa ile koca ayı gibi olmuş ama olsun…🐻👧🏻 #thehyundaiseoul 🇰🇷
.
.
.
.
.
.
.
.
.
.
#국제커플#국제연애#외국인여자친구#외국인여자#외국인#더현대서울#데이트#데이트코스#크리스마스데이트#크리스마스#korea#korean#kore#güneykore#korelitürkçift#korelitürk#koreli#koreliler#korece#christmas#noel#koreya#koredizi#koredizileri#koredizisi#kdrama#kpop#korelisevgili#couple","['#thehyundaiseoul', '#국제커플', '#국제연애', '#외국인여자친구', '#외국인여자', '#외국인', '#더현대서울', '#데이트', '#데이트코스', '#크리스마스데이트', '#크리스마스', '#korea', '#korean', '#kore', '#güneykore', '#korelitürkçift', '#korelitürk', '#koreli', '#koreliler', '#korece', '#christmas', '#noel', '#koreya', '#koredizi', '#koredizileri', '#koredizisi', '#kdrama', '#kpop', '#korelisevgili', '#couple']"
CmbzIm0rOHA,@osedaist,"프리티 인스타 리그램 이벤트👍

해피크리스마스 💫
매일크리스마스 💫
메리크리스마스 💫

프리티 크리스마스 리그램 이벤트!!
.
.
.
본 게시물 리그램 후 댓글을 남겨주세요~
추첨을 통해 선물 드려요
.
.
🎄 파리바게트 트리 케이크 : 3명
🎅 파리바게트 호호산타 케이크 : 3명

(~12/22 자정까지, 개별DM발송)
.
.
.
.
#알뜰폰 #프리티 #프리티모바일 #freet #프리텔레콤 #댓글이벤트 #리그램이벤트 #케이크이벤트 #파리바게트 #크리스마스 #클마이벤트","['#알뜰폰', '#프리티', '#프리티모바일', '#freet', '#프리텔레콤', '#댓글이벤트', '#리그램이벤트', '#케이크이벤트', '#파리바게트', '#크리스마스', '#클마이벤트']"
Cmbybc9vEC7,VICTEX=대한.희수.서이.서호.솜.뭉치👨‍👩‍👧‍👦🐶🐶,🎄☃️루돌프서이🦌🎅⛄️🎄,[]
Cmb2k6rrnVX,@flower_value,"꽃 그리고 가치.

가치있는 선물 가치있는 작품.
가치있는 사람에게.

#플라워밸류 #꽃#달항아리#크리스마스","['#플라워밸류', '#꽃', '#달항아리', '#크리스마스']"
Cmb44TwPmEs,서래마을,Happy Christmas with @tombola__seorae 🎄,[]
Cmb7m1wNdS8,AIfriends,"Après midi chargée, j'ai couru partout pour acheter les derniers cadeaux et les ingrédients du repas de Noël.Et vous comment était votre journée ?
Orchys.

Images générées avec l'application @meitu.app et des selfies de moi.
#aiavatar #aiart #ailife #avatarlife #noel #christmas #크리스마스 #쇼핑 #journeeshopping #shopping #shoppingday #justforfun #meituart #meitu #avatarfriends","['#aiavatar', '#aiart', '#ailife', '#avatarlife', '#noel', '#christmas', '#크리스마스', '#쇼핑', '#journeeshopping', '#shopping', '#shoppingday', '#justforfun', '#meituart', '#meitu', '#avatarfriends']"
CmbqNk0LuPU,ᰔ,"반짝반짝 ✨글리터 그라데이샨✨

ᰔ NAIL TOKI ᰔ
⠀
𖤐 네이버예약 가능/ 예약문의 -카카오채널[네일토키] or 빠른 문의는 📞전화(031.717.2022)주세용.
𖤐 시술 중 답변이 어려울 수 있어요, 나중에 순차적으로 확인해드려요.
𖤐 꼼꼼한 시술을 위해 🤍🐰시간 여유있게 잡아주세요.
𖤐 손발 동시예약은 전화예약만 가능합니다.
𖤐 ‼️당일 예약변경,취소(노쇼) 방지를 위해 예약금 받고 있습니다. 연락없이 10분 이상 늦으실 경우 자동 예약 취소되며, 예약금 환불 불가합니다.",[]
CmcA3ADpOKE,옥이,"캐나다살이 26일째🇨🇦
토론토 동네뷰🇨🇦🍁🏡
.
#캐나다살이🇨🇦
#토론토
#토론토동네뷰
#겨울햇살
#크리스마스
#행복하세요
#소통해요","['#캐나다살이', '#토론토', '#토론토동네뷰', '#겨울햇살', '#크리스마스', '#행복하세요', '#소통해요']"
CmboSXWLqDz,시시하우스,평화로워 보이는 눈 오는날 아침. 실상은 드륵드륵 이웃에서 눈을 치우고 계신다. 부랴부랴 아이들 등원 시키고 돌아오니 우리집 주차장까지 눈이 싹 치워져 있다. 남은 눈 마저 치우고 감사한 마음에 곶감 몇개 가져다 드리니 딸기 한 팩으로 돌아오는 우리 타운 인심 클라스. 너무 좋은 옆집 가족들을 만나 행복한 주택 생활중. 무한 감사🤍,[]
Cmbuoc-L2s5,메이드바이동백,"🎁 메바동 크리스마스 디저트 패키지 🎁

사랑하는 사람들과 함께 하는 시간에 즐거움을 더해줄
메바동 크리스마스 디저트 패키지를 공개합니다🥳

쌀로 만든 르뱅쿠키와 휘낭시에로 구성되어 있으며,
아래 적힌 종류 중에서 겹치지 않게 골고루 넣어드릴 예정이에요!

🔸쌀르뱅쿠키 4종
초코스모어
쑥로투스
다크헤이즐넛
솔티카라멜&얼그레이

🔸쌀휘낭시에 5종
솔티초콜렛
쑥크럼블
시나몬
콘치즈
무화과크림치즈

그리고 많은 분들이 부담 없이 맛볼 수 있었으면 하는 마음에 
정가에서 10-15% 할인된 가격으로 판매하려 합니다.
많은 관심 부탁드려요❤️

🔹패키지 구성
1번. 쌀르뱅쿠키 6개+쌀휘낭시에 4개 (30,000원)
2번. 쌀르뱅쿠키 2개+쌀휘낭시에 3개 (15,000원)
3번. 쌀르뱅쿠키 3개+쌀휘낭시에 3개 (18,000원)
(위 가격은 패키지별 할인 적용된 가격입니다🙂)

그럼 미리 메리크리스마스🎄

<주문 예약 문의>
🔎카카오톡 채널 검색_메이드바이동백",[]
CmcCa8FJ_CV,Grace,#크리스마스#연말,"['#크리스마스', '#연말']"
CmbwCzKrV33,이심전심,"23일 오픈이에요 ! ❤️

이번엔 당일수량 많이 빼둘게요 ! 
 크리스마스 레터링케이크는 매장가격차이 안나게 해뒀구요 ! 
초 는 크리스마스 선물로 모든분들에게 드릴거에요 ❤️

-머랭스틱과 제크머랭은 소량으로 준비되어서 빠지는대로 바로 품절될거에요 ! 미리 예약 해주시는게 좋을거같아요 

- 품은곰 / 무겁곰은 계속 당일 만들고있습니다 ! 계속 만들어둘게요😆

- 맨마지막 사진은 왼쪽-케이크 곰돌이 / 오른쪽- 산타곰돌이에요 
원하시는 레터링 8글자 가능하세요❤️",[]
CmbrJiqBF09,Christian,"크리스마스 파티 / 홈파티 바베큐 밀키트

주문 받고있습니다~

😍네이버 쇼핑에서
  #스모키립스 바베큐 검색해 보세요~!

🇺🇸7분만에 준비끝!!!🇺🇸

👉진공포장 신선유지

👉꼼꼼포장 빠른배송

👉간편조리 고퀄만족

고급 훈연향이 나를 감싸네😎

홈파티도👌 집들이도👌 캠핑도👌

선물도 특별하게 🎁

💥사이드메뉴도 절찬판매중💥

👉콜슬로우/칠리빈/모닝빵/수제베이컨/수제육포👈

#텍사스바베큐 #브리스킷 #스페어립 #풀드포크 #베이비백립 #캠핑음식 #홈파티 #펜션 #집들이음식 #캠핑 #밀키트 #바베큐 #폭립 #캠핑요리 #바베큐파티 #파티음식 #먹팔로우 #먹자그램 #로우앤슬로우 방식으로 만드는 텍사스바베큐 #먹스타그램 #간편음식 #생일 음식 #크리스마스 음식 

제품문의 010-2012-1789","['#스모키립스', '#텍사스바베큐', '#브리스킷', '#스페어립', '#풀드포크', '#베이비백립', '#캠핑음식', '#홈파티', '#펜션', '#집들이음식', '#캠핑', '#밀키트', '#바베큐', '#폭립', '#캠핑요리', '#바베큐파티', '#파티음식', '#먹팔로우', '#먹자그램', '#로우앤슬로우', '#먹스타그램', '#간편음식', '#생일', '#크리스마스']"
CmT4xxsvAtS,김채형,빨간 곰을 박피 곰이라고 칭하는 친구와 #트리사냥,['#트리사냥']
CmbqfDapadS,@jelly__1216,"#Repost @jei_university 
——
📌 크리스마스 EVENT

따듯한 연말을 위한 인천재능대학교에서 드리는 선물!

인천재능대에게 받고 싶은 선물을 댓글에 적어주세요
추첨을 통해 30명에게 선물 쏩니당😊👍

❗ 리그램 할 수록 당첨확률 UP ❗ 

🎄 기간 : 12.14(수) ~12.21(수)

🎄 선물
투썸플레이스 케이크(3명) / 치킨(5명) / CGV영화(7명) / 
스타벅스 아메리카노(15명)

🎄참여방법
1. 인천재능대학교 팔로우
2. 댓글로 크리스마스 받고싶은 선물을 남겨주세요

🎄당첨자 발표 : 12.22(목)

리그램 할 수록 당첨확률 UP!

#인천재능대학교 #인천재능대 #재능대 #JEIU 
#크리스마스 #크리스마스이벤트 #크리스마스선물
#댓글이벤트 #팔로우이벤트 #인스타그램이벤트
#전문대 #수도권전문대 #정시 #23학번 #대학생 #대학교
#대학교이벤트 #겨울 #겨울이벤트","['#Repost', '#인천재능대학교', '#인천재능대', '#재능대', '#JEIU', '#크리스마스', '#크리스마스이벤트', '#크리스마스선물', '#댓글이벤트', '#팔로우이벤트', '#인스타그램이벤트', '#전문대', '#수도권전문대', '#정시', '#23학번', '#대학생', '#대학교', '#대학교이벤트', '#겨울', '#겨울이벤트']"
CmbqI19v6_X,SHIND70,"크리스마스 선물♡정현아 고마워. 용현이도 고마워.

#힘내자#선물은#즐거워#성탄선물#선물#프레젠트#크리스마스","['#힘내자', '#선물은', '#즐거워', '#성탄선물', '#선물', '#프레젠트', '#크리스마스']"
Cmb58suv8nW,Niribong,"⛄️🎄

#크리스마스 #christmas","['#크리스마스', '#christmas']"
Cmb4rKnJKfL,@azure_.pic,☃️#겨울 #크리스마스 #트리 🎄,"['#겨울', '#크리스마스', '#트리']"
Cmbp8enJ61Y,파인스타음악학원,"질서를 지키며 달란트 시장에서 각자 선물을 고른다
기뻐하기도 하고 아쉬워하기도 하며 연습을 더 열심히 하기로 다짐하는 모습이 귀엽다ㅎㅎ 
선생님과의 약속 지켜야해~🤙😁😁

#진접피아노 #파인스타음악학원 #피아노학원 #부평초 #크리스마스 #수요특강 #달란트시장","['#진접피아노', '#파인스타음악학원', '#피아노학원', '#부평초', '#크리스마스', '#수요특강', '#달란트시장']"
CmbqNdcvXqU,민,"우리 동네 예카🎄🤍 

#크리스마스#트리#휴무","['#크리스마스', '#트리', '#휴무']"
CmbyqbxLb9C,울산꽃집_유주플레르,"#유주플레르 
아버지께 드릴 퇴직꽃다발💖
가족들이 모두 유주플레르꽃을 좋아해주신다니..🥺💗💗
넘 감사한 말씀까지,,, 항상 감사해요😍
.
.
🧞‍♂️예약 및 레슨문의 01041029619",['#유주플레르']
Cmb7LkopCUn,마일로,".

#merrychristmas #merrychristmas🎄 
#메리 #크리스마스 
#🎄 #puppy 
#retriever 
#퍼피갤러리","['#merrychristmas', '#merrychristmas', '#메리', '#크리스마스', '#puppy', '#retriever', '#퍼피갤러리']"
CmbygnyhkIc,밍숙이,"요즘 브이를 하게되네 자꾸 ✌️
아무튼 크리스마스 분위기 낭낭쓰
⭐️🎄🎅🎄☃️⭐️🎄🎅🎄☃️⭐️",[]
Cmb5ZtUvDW-,chankyoung,".
곧 성탄!
그리고 1호의 샐러드🥗
.
.
#크리스마스리스샐러드 #크리스마스샐러드 #크리스마스음식 #크리스마스 #크리스마스장식 #christmas #🎄","['#크리스마스리스샐러드', '#크리스마스샐러드', '#크리스마스음식', '#크리스마스', '#크리스마스장식', '#christmas']"
CmboXSyhbMy,Sunny🌻,"💛

스노우볼도 깨는걸보니🤦‍♀️ 미래가 그려저
트리는 이년 후에 하자 했지만
트리는 왜 없냐고 물어보니 나도 모르게 주문 🛍

사이좋게 꾸미고 좋아하며 사진 찍었는데
내일도 좋아해주겠지?
.
.
망가질거 생각해서 저렴이로 샀는데
오너먼트 구매 욕구가🤣

#크리스마스 #트리 #겨울 #일상 #사랑스런아이들 #잘가 #스노우볼 #제발 #얌전히","['#크리스마스', '#트리', '#겨울', '#일상', '#사랑스런아이들', '#잘가', '#스노우볼', '#제발', '#얌전히']"
Cmb2ZoohLrP,주똥꾸,#티처빌 #티처빌연수원 #어워드 #티처빌어워드 #쌤스타그램 #크리스마스 #크리스마쌤,"['#티처빌', '#티처빌연수원', '#어워드', '#티처빌어워드', '#쌤스타그램', '#크리스마스', '#크리스마쌤']"
Cmbox86vBtn,별,"⭐️
.
저번 피드에 설기친구가 빠진게
아쉬워서..
곧 다가올 크리스마스 기념 
루돌프 설기를 준비 해봤습니다.
오늘 저희 동네에는 눈이 왔었는데요
눈같이 히얗고 포근포근한 설기를
보니 기분이 좋아지더라구요.
크리스마스 생각에 설레이기도 하구요
(언니가 맛있는거 해준다고 해서 더 설레여요.소근소근😍)

내년 크리스마스에는 더 다양한 친구들을 선보이도록 할께요!!
내년 이맘때에는 쑥쑥 자라나 있는 
별꽃케이크가 되어있었음면 좋겠어용
.
#루돌프설기
#크리스마스#설렘
#인천송도#답례품
#별꽃케이크","['#루돌프설기', '#크리스마스', '#설렘', '#인천송도', '#답례품', '#별꽃케이크']"
Cmb_-f5hcQ_,송림동술스타그램,"술스타그램과 함께하는 수와진 사랑더하기 산타봉사❤️
12월 25일 2시까지 동구청으로 모여 산타가 되어주세요☃️💖
🌟자세한 사항은 010 4194 0103 으로 전화주세요☎️🌟
.
.
.
#술스타그램 #소주 #맥주 #양주 #소주맛집 #맥주맛집 #생맥주 #양주맛집 #동네 #동네맛집 #동구 #동구맛집 #송림동술스타그램 #술 #술집 #안주맛집 #산타 #크리스마스 #봉사 #봉사자모집 #봉사활동 #수와진사랑더하기 #동구청 #일상 #beer #제물포 #도화 #송림동 #동인천 #술스타그램🍻","['#술스타그램', '#소주', '#맥주', '#양주', '#소주맛집', '#맥주맛집', '#생맥주', '#양주맛집', '#동네', '#동네맛집', '#동구', '#동구맛집', '#송림동술스타그램', '#술', '#술집', '#안주맛집', '#산타', '#크리스마스', '#봉사', '#봉사자모집', '#봉사활동', '#수와진사랑더하기', '#동구청', '#일상', '#beer', '#제물포', '#도화', '#송림동', '#동인천', '#술스타그램']"
CmbxLOCyvPk,달콤플러스,#등원복#크리스마스#조카선물,"['#등원복', '#크리스마스', '#조카선물']"
Cmb1Iu9hfjV,마곡꽃집,"🎄
크리스마스 꽃다발입니다!☃️❄️
-

주문예약 및 클래스문의
-
+𝟴𝟮 𝟭𝟬.𝟱𝟵𝟮𝟰.𝟴𝟯𝟲𝟭
𝐤𝐚𝐤𝐚𝐨𝐭𝐚𝐥𝐤 𝐨𝐫𝐧𝐞𝐦𝐞𝐧𝐭𝐟𝐥𝐞𝐮𝐫
-
*계절에 따라 꽃 종류가 변동될 수 있습니다.
*2~3일전에 예약해주시면 원하시는 톤으로 가능합니다.",[]
CmbrkT6rh81,김선미,#어린이집  #어린이집크리스아스 #크리스마스 케이크만들기 #어린이집 행사,"['#어린이집', '#어린이집크리스아스', '#크리스마스', '#어린이집']"
Cmbsl1XPrb-,동동,"-
오늘도 크리스마스 마카롱 굽굽 🎄

진저맨 넘 귀엽 쬬 🍪🤎
내일은 포장 사진까지 올려 볼께욤",[]
CmbyNRDvVxK,댐토,": 21 : #221221
다들 책 많이 읽으시나요? 
저는 이번달 북클럽에 쌩돈 날리고 있어요🥲 책 읽어야 하는데 너무 피곤한 12월...🙄",['#221221']
Cmb8ETaPEOl,Ki,고요한 밤,[]
CmbyGs8Bs9-,순무🍐,"처음엔 평일 낮, 그 다음엔 주말 오전에 갔는데 주말이 사람 30배는 더 많음. 평 일 에 가 시 오!",[]
Cmbo8fuMjcq,穆拉娃,"🕸️
.
.
.
.
.
.
.

#04년생 #04 #공사년생 #공사그램 #고등학생 #고딩스타그램 #고
딩
#맞팔선팔 #선맞팔 #맞선 #팔로우미
#좋아요반사 #좋반 #좋 #반사좋테 #셀피 #셀스타 #크리스마스 #눈
#펑펑A는 #followforfollowback #ffff","['#04년생', '#04', '#공사년생', '#공사그램', '#고등학생', '#고딩스타그램', '#고', '#맞팔선팔', '#선맞팔', '#맞선', '#팔로우미', '#좋아요반사', '#좋반', '#좋', '#반사좋테', '#셀피', '#셀스타', '#크리스마스', '#눈', '#펑펑A는', '#followforfollowback', '#ffff']"
CmbtBZ4SchY,hyoshullaeng,"딥내추럴 갖고 싶다 🤎

#리그램 - @scandic_official by @get_regrammer
#스칸딕퍼니처 #크리스마스 #체험단이벤트

12월 마지막 달,
크리스마스와 함께
연말 준비 잘 하고 계신가요~? 😃

스칸딕 가구는 여러분의 한해를
잘 마무리 하였으면 하는 바람으로
특별한 가구와 함께 체험단 이벤트로 돌아왔답니다, 🤎

그럼, 이번 연말을 더욱 풍요롭게 만들어 줄
스칸딕 가구를 알아보까요!?

🏷️메디오 원목 높은 수납장

- 볼레일을 사용하여 부드러운 여닫이 서랍
- 빈티지하고 트랜디한 디자인
- 원목 가구로 더욱 튼튼한 내구성
(프로필, 스마트스토어 링크를 통해 제품을 구경해 보세요!)

모집 기간 : 12.7 (수) ~ 12.21 (수)
당첨자 개별 발표 : 12.23 (금)

단, 2주간 진행되는 스칸딕 가구 이벤트
놓치지 말고 참여해 보세요!

✔ 체험단 이벤트 참여 방법
➀ 스칸딕 퍼니처 ","['#리그램', '#스칸딕퍼니처', '#크리스마스', '#체험단이벤트']"
