post_id,name,post,hashtag
Cmb8fVlvZ7-,리진,".
우리집 못난이
낼이면 얼집생파에
이브날은 찐생일❤️
엄마크리스마스선물 내새꾸🧡💛
힘들기도하고 울기도하고
웃기도하고  시간이언제가나
했는데 벌써 두번째생일❤️
맨날 짜증내고 화도내고 궁댕이팡팡도하지만
그래도 널 안낳았음 어쩔뻔했을까
내전부 또유라~💕
지금처럼 지지고볶고 잘지내보자
너의 생일이 다가올수록
너한테 미안하기만하네...
그래도 엄마 최선을다해 노력하고있돠ㅋㅋ
사랑한돠 내새꾸❤️❤️❤️
.
.
.
#곧
#두돌
#두번째생일
#프사
#프로필사진
#내새꾸
#딸
#이쁜딸
#예쁜이
#크리스마스
#클쑤마쑤 
#크리스마스이브
#생일
#생일선물
#내보물
#내선물
#엄마선물
#고마워
#엄마딸로태어나줘서고마워 
#너무고마워 
#행복하자 
#건강하게커줘서고마워 
#말만잘들으면더이쁠텐데 
#내년에는더행복하자 
#소율이네","['#곧', '#두돌', '#두번째생일', '#프사', '#프로필사진', '#내새꾸', '#딸', '#이쁜딸', '#예쁜이', '#크리스마스', '#클쑤마쑤', '#크리스마스이브', '#생일', '#생일선물', '#내보물', '#내선물', '#엄마선물', '#고마워', '#엄마딸로태어나줘서고마워', '#너무고마워', '#행복하자', '#건강하게커줘서고마워', '#말만잘들으면더이쁠텐데', '#내년에는더행복하자', '#소율이네']"
Cmb6C5Fv6ys,에브리모먼트(Every,"#레드테이블
레드테이블의 정석을 보여주겠다!
쭈니 어쩜 이렇게 레드테이블과 찰떡이죠? 
넘나 뿌듯해요🤗
.
.
#아기사진렌탈스튜디오 #에브리모먼트
@geumdong._.oh","['#레드테이블', '#아기사진렌탈스튜디오', '#에브리모먼트']"
Cmbua23LSHJ,정민겸,"메리크리스마스
.
.
.
.
.
.
.
.
.
#감성스타그램 #선팔하면맞팔 #좋반 #선팔맞팔 #좋아요반사 #좋아요 #l4l #likeforfollow #likeforlikes #followforfollowback #패션스타그램#서울#명동#신세계백화점#명동신세계#명동성당#신세계본점#크리스마스#산타","['#감성스타그램', '#선팔하면맞팔', '#좋반', '#선팔맞팔', '#좋아요반사', '#좋아요', '#l4l', '#likeforfollow', '#likeforlikes', '#followforfollowback', '#패션스타그램', '#서울', '#명동', '#신세계백화점', '#명동신세계', '#명동성당', '#신세계본점', '#크리스마스', '#산타']"
Cmb3A_zPj2j,단이,정글과 그잡채🤭,[]
CmbsWTTpDY_,파스쿠찌,"🎄기존 케이크들도 메리 크리스마스🎁

크리스마스 시즌을 맞이해 나온
5종의 케이크들도 물론 예쁘지만🤲

기존에 판매되고 있던 상시 케이크들도
크리스마스 토퍼 꽂고 고객님들을 기다리는 중❄️

시즌 상시 케이크를 구매하셔도
커피교환권 2매는 같이 증정 되니깐요
얼마 남지 않은 크리스마스를 얼른 맞이하자구요🎅

커피 교환권 2매는 크리스마스 당일인
12월 25일까지 케이크를 구매하셔야 제공이 되니까
예약 및 문의도 서둘러주세요➰

크리스마스 케이크 예약과 문의는 DM📩
또는 ☎️ 031-718-8497

#파스쿠찌 #파스쿠찌분당서울대병원점 #분당서울대병원 #크리스마스 #크리스마스케이크 #크리스마스케이크문의 #크리스마스케이크예약 #크리스마스케이크추천 #미금카페 #미금역카페 #분당카페 #미금카페추천 #미금역카페추천 #분당카페추천","['#파스쿠찌', '#파스쿠찌분당서울대병원점', '#분당서울대병원', '#크리스마스', '#크리스마스케이크', '#크리스마스케이크문의', '#크리스마스케이크예약', '#크리스마스케이크추천', '#미금카페', '#미금역카페', '#분당카페', '#미금카페추천', '#미금역카페추천', '#분당카페추천']"
CmbsA6SPaRV,레브주,"Notice🤍

안녕하세요! 레브주 입니다!,.!
크리스마스 의류 받으시고 후기도 많이 올려주시고 개인적으로 디엠으로 사진도 많이 보내주셔서 너무 감사하고 행복한 하루하루를 보내고 있어요 🎄❤️

이번달에 크리스마스 의류를 입고 후기를 남겨주시는 두분을 뽑아 레브주 적립금5만원씩 넣어 드릴게요🎄🎅🏻
(후기사진에 @levju.official 태그해주세요! 제가 확인하러 갈게요❤️)

그리고 스크런치•등원룩 마켓 리오더중인 의류도 모두 출고 완료하였습니다🎅🏻❤️

현재 폭설로 일부 지역이 배송지연이 되고있어요ㅠㅠ 이번주 모두 받으시길 🙏🏻🤍

오늘도 모두 수고하셨어요! 
편안한 밤 되세요🤍

#자체제작 #자체제작아동복 #크리스마스 #후기이벤트","['#자체제작', '#자체제작아동복', '#크리스마스', '#후기이벤트']"
Cmbp0L2LDGm,무무,"[경기도 1인 크리에이터 크리스마스 이벤트]

다가오는 크리스마스를 기다리며
2023년 꼭 이루고 싶은 목표를 댓글로 남겨주세요🎄

경기도 1인 크리에이터 페이스북 페이지를 팔로우하고
팔로우 인증샷을 보내주신 분들 중 추첨을 통하여
도미노피자, 스타벅스 커피 기프티콘을 드립니다 🎁

📌 참여 방법
1. <경기도 1인 크리에이터> 페이스북 페이지를 팔로우한다.
2. 2023년 꼭 이루고 싶은 목표를 댓글로 남긴다.
3. 경기도 1인 크리에이터 페이스북 페이지 팔로우 인증샷을
인스타그램 DM 또는 페이스북 페이지로 보낸다. 

📌 참여 기간: 12월 12일(월) ~ 12월 21일(수)
📌 당첨자 발표: 12월 23일(금)

#경기도 #경기콘텐츠진흥원 #경기도1인크리에이터 #댓글이벤트 #이벤트 #이벤트참여 #크리스마스 #크리스마스이벤트
Reposted from @gcon.creator","['#경기도', '#경기콘텐츠진흥원', '#경기도1인크리에이터', '#댓글이벤트', '#이벤트', '#이벤트참여', '#크리스마스', '#크리스마스이벤트']"
Cmb1HEnSMDl,구래동네일,"𝓃𝒶𝒾𝓁 𝒷𝓎 𝓈𝑒𝓊𝓁
크리스마스 뿜뿜🎄

타샵디자인에 추가디쟌입니다.

#크리스마스 #크리스마스네일 

₩131,000

이슬쌤시술💅🏻

🔥event🔥
2인동시 5천원할인
동안펌 4->3만원
속눈썹 N예약 5천원할인

ᰔᩚ 당일예약 가능⭕️
ᰔᩚ 매일 10:00~24:00
ᰔᩚ 2인동시시술💅🏻
ᰔᩚ 예약문의 📞010-5373-4865 & 카카오채널
ᰔᩚ 주차 3시간무료🚙
ᰔᩚ 반려동물 동반(소~대형견)
ᰔᩚ 패디시술시 1회용위생키트사용

-----------------------------------------------

♡ 예약양식 ♡
𝟙.성함,연락처:
𝟚.날짜/시간:
𝟛.원하시는시술:(아트사진첨부)
𝟜.제거,연장&랩핑 유무: O, X","['#크리스마스', '#크리스마스네일']"
CmbqOX5LcFc,@eunzzung_,크리스마스 얼마안남았다❣️,[]
CmbyAEbrBTL,:p,"먹다가 생명 넣어주고싶어서..🤍☃️
마지막엔 다시 사라졌지만 …(내크림..)

레드벨벳이라면 꾸덕해야 맛있고
그러려면 자극적인 달달함은 덤이기 마련인데 •••

역시 키에리🫶🏻
차분한 단맛과 고급진 카카오향, 꾸덕함 
삼박자 모두 갖춰 버렸더라눈..
먹을수록 레드벨벳류 디저트들에서
느낄 수 있는 달큰한 카카오향이 점점 더 올라왔다 

시트는 일반 다른 케이크 시트와 달리 카카오 시트!
바삭하고 담백함은 동일했지만 
아아주 약간의 수분감과 함께, 미쯔과자같이 달달하면서도 깔끔한 카카오 맛의 시트였다

우유 크림과 말차 크림이 함께 
조금씩 올려져 있었는데
사실 말차와 레드벨벳이 조화롭다고 말하기엔 
애매하지만 그렇다고 또 안어울리는 것도 아녔다
키에리 말차 맛 그리워서 오히려 좋고 ..
적은양이라 소중햇🥹♥️
언제가지 키에리 ….",[]
CmbyEt1yN6n,@the_h__2,"-
몹시 흥분하심 👧🏻
안 잘 거야?
#해피크리스마스",['#해피크리스마스']
CmbwRCBvb4r,설기,"미리 메리 크리스마스🎄

📷 by. @s_narimm💕
#일상 #사진 #겨울 #연말 #크리스마스 #트리 #크리스마스트리 #더현대서울 #포근 #따뜻 #감성 #힐링 #사진계정맞팔 #몽환 #winter #christmas #christmastree #warm #cozy #photo #photography","['#일상', '#사진', '#겨울', '#연말', '#크리스마스', '#트리', '#크리스마스트리', '#더현대서울', '#포근', '#따뜻', '#감성', '#힐링', '#사진계정맞팔', '#몽환', '#winter', '#christmas', '#christmastree', '#warm', '#cozy', '#photo', '#photography']"
CmbtcOIrTDi,바나나티,"Waiting for Christmas 

#christmasillustration #christmas #illustration #illust #christmastree #일러스트 #그림스타그램 #크리스마스 #크리스마스일러스트 #바나나티 #크리스마스트리","['#christmasillustration', '#christmas', '#illustration', '#illust', '#christmastree', '#일러스트', '#그림스타그램', '#크리스마스', '#크리스마스일러스트', '#바나나티', '#크리스마스트리']"
CmbraTULFO3,그림책좋아하는사서🔖,"#사서재📚 
#무직타이거뚱랑이가5년후나에게
Q&Aaday

이제 코앞으로 다가온 #2023
새해를 맞이하기 위해 
다들 어떤 준비를 하시나요?

점점 새로울 것이 없는 작년이 올해 같고, 올해가 내년 같아 
뭐- 똑같지 뭐라고 생각하며 별생각이 없으신 건 아니시지요?

보기만 해도 귀여운, 뚱랑이가
이제 앞으로 5년 동안 우리랑 함께할 거예요.
때로는 이런 걸 왜 물어봐 ㅋㅋㅋ 하는 질문부터,
글쎄... 하고 오랫동안 생각해 봐야 하는 질문까지.

하루 종일 일에 끌려다니며 숨조차 쉬지 못한 우리에게
다정하게 묻는 그 질문에 대답을 하다 보면
어느새 나를 조금 더 알아가고,
나를 조금 더 사랑하게 될 거예요!

","['#사서재', '#무직타이거뚱랑이가5년후나에게', '#2023', '#Q', '#무직타이거', '#무직타이거다이어리', '#뚱랑이', '#뚱랑이다이어리', '#뚱랑이큐앤에이', '#다이어리', '#muziktiger', '#알레']"
Cmb3RvgPDk2,vividworld,"🎄
👧🏻 엄마, 나는 카이가 좋아. 같이 놀때 정말 재미있거든.
.
지난주말 루비와 카이의 미리 크리스마스❤️
카드도 쓰고 둘이서 쿠키 오너먼트도 만들고 게임도하고 덕분에 동갑내기 엄마들도 힐링이었다.
급 초대에 준비한것도 없는데 놀러와서 고마워요 ☺️ @littlefin_yeoni 
.
#루비네주말일상
#홈파티 #크리스마스
#루비어록","['#루비네주말일상', '#홈파티', '#크리스마스', '#루비어록']"
CmbxyXXvY_c,난난,"#해피크리스마스 

To be continue

@pognee_studio 
With @_nansphoto 

#christmas 
#happy
#bear 
#light
#christmas🎄
#dark
#크리스마스
#크리스마스컨셉 
#곰돌이
#크리스마스트리","['#해피크리스마스', '#christmas', '#happy', '#bear', '#light', '#christmas', '#dark', '#크리스마스', '#크리스마스컨셉', '#곰돌이', '#크리스마스트리']"
CmTdfHFPWZV,라미아세라,"#라미아세라

🎄Christmas is coming🎄

🤍시오은호🤍
n차 방문 친구들은 알아서 너무 잘 놀아서🤭
너무 사랑💗💗💗

#나의온실🌿라미아세라","['#라미아세라', '#나의온실']"
CmbrKgjSJOy,Prettysookyung,#크리스마스트리 #고터 #크리스마스,"['#크리스마스트리', '#고터', '#크리스마스']"
Cmbua6gJ9xf,ryo,".
#Repost @khun_buckwheat with @let.repost 
• • • • • •Thank you for sharing💕

겨울의 시작, 12월

카누와 함께 하면 
매일이 크리스마스처럼
설레고 행복해지는 매직-✨

즐거운 일이 가득한 12월에는
카누와 더 즐겁게 보내세요!

#카누 #kanu #커피 #coffee #카누_인스타그램
#카누아메리카노 #카누윈터블렌드 #윈터블렌드
#겨울 #겨울커피 #크리스마스 #아메리카노 #공유
#카누_윈터블렌드 #겨울한정판 #홈카페 #카누홈카페

https://m.facebook.com/story.php?story_fbid=pfbid02bB876HRbZicZ1SetpK6YqoUri7Sbqg5DK1qn48KC6kybwoxw5bGEXL22NcTVripUl&id=250291495022892&mibextid=qC1gEa","['#Repost', '#카누', '#kanu', '#커피', '#coffee', '#카누_인스타그램', '#카누아메리카노', '#카누윈터블렌드', '#윈터블렌드', '#겨울', '#겨울커피', '#크리스마스', '#아메리카노', '#공유', '#카누_윈터블렌드', '#겨울한정판', '#홈카페', '#카누홈카페']"
CmbtJrGLpNS,장보슬,"베스트드레서🪄
#엄마나커피머신탓어✌️ #송년의밤 #전경련회관 #여의도 #대한문신사중앙회 #크리스마스 #연말 #파티 #party #dress #운동하는여자 #운동하는남자 #커피머신 #daily #냥집사 #춘식이 #강남 #논현동","['#엄마나커피머신탓어', '#송년의밤', '#전경련회관', '#여의도', '#대한문신사중앙회', '#크리스마스', '#연말', '#파티', '#party', '#dress', '#운동하는여자', '#운동하는남자', '#커피머신', '#daily', '#냥집사', '#춘식이', '#강남', '#논현동']"
CmbpB1tL_92,김태희,"세상에서 젤 귀여운 태희루돌프❤️
자꾸 점점 엄마껌딱지가 되어가지만
그래도 엄만 괜찮아^^ 너가 이렇게만 웃어준다면~~모든 다 괜찮아❤️❤️

#생후91일 #크리스마스 #루돌프 #아기루돌프 #도치맘인스타그램 #미소천사","['#생후91일', '#크리스마스', '#루돌프', '#아기루돌프', '#도치맘인스타그램', '#미소천사']"
Cmb2gO3vxAG,한수아,"🎄🎁🔔❄️
.
.
.
.
.
#스냅촬영 #스냅사진 #개인작업 #상호무페이 #상호무페이촬영 #상호무페이모델 #모델#필름사진 #필름 #일반인화보 #프로필 #배우프로필 #배우 #배우지망생  #프로필사진  #개인스냅 #서울스냅 #여름스냅 #개인화보 #겨울스냅 #눈스냅 #크리스마스 #크리스마스스냅 #컨셉촬영 #연말 #연말스냅 #피움 #피움스냅","['#스냅촬영', '#스냅사진', '#개인작업', '#상호무페이', '#상호무페이촬영', '#상호무페이모델', '#모델', '#필름사진', '#필름', '#일반인화보', '#프로필', '#배우프로필', '#배우', '#배우지망생', '#프로필사진', '#개인스냅', '#서울스냅', '#여름스냅', '#개인화보', '#겨울스냅', '#눈스냅', '#크리스마스', '#크리스마스스냅', '#컨셉촬영', '#연말', '#연말스냅', '#피움', '#피움스냅']"
CmcDP2cPjjy,으녜,🎄,[]
CmbuJ8HpvIs,"단우,소떡이👶🏻","-

그렇게 쳐다보면서 물바다를 만들면
혼낼슈가 없잖아...🥹
물 놀이는 제발 욕조에서만 해줘🫠

#멀해도귀요윤너
#엄마마음녹아보림","['#멀해도귀요윤너', '#엄마마음녹아보림']"
CmbyNvHJz9u,@a_a25xz,미리 크리스마스 🎄,[]
Cmbyk7yPimh,수정,"#공구중 
🎈소나초음파키재기 공구중✨️
하영맘특가 공구가 8만원대 OPEN✨

구매문의는 언제든 댓글,디엠 남겨주세요❤
프로필링크에서 구매가능

🎈공구기간 : 12/18~12/23
🎈배송기간 : 평균2일

✨️공구이벤트 선착순4분 5천원쿠폰🎄❤️

11개월 하영이 키는 병원갈때 재고 영유아검진표에기록!
근데 그것도 간호사마다 멋대로재니 안맞는듯했고
집에서 직접 잴때 줄자가지고 재놓고선 육아수첩에 기록!
지금와서 찾아보려니 번거로워서 잘 안봐지고..
국산제품인 소나키재기를 알게되서 써보고 공구해요✨️
일단 앱깔면 키잰기록이 다 남으니 너무 좋네요
처음이라 파이팅넘치는바람에 안자는하영이 눕혀다가 길이쟀는데ㅎㅎㅎ
주의사항에 그러면 안된다고 적혀있어요🤣🤣
이제 잘때 눕혀다가 얌전히 잘 재는걸로🧡🙏

신랑이랑 같이 재는데 공대나온신랑이 졸업작품으로 초음파키재기했었다고 원리를 알려주심ㅋㅋ
초음파로 바닥까지 찍고 오는시간을 길이로 환산!
오~~ 신랑이 멋져보이는효과까지❤️

신생아선물, 아기있는집에 출산선물, 크리스마스선물로 딱 좋을듯해요✌️🎄

#공구 #공구이벤트 #공구중 #소나 #소나키재기 #소나초음파키재기 #소나키재기공구 #육아정보 #육아일상 #육아맞팔 #육아소통 #출산선물 #출산준비 #크리스마스 #크리스마스선물 #돌전아기선물 #아기선물 #조카선물 #아기크리스마스선물 #선물추천 #성장기록 #성장일기 #좋아요 #좋반 #팔로우 #맞팔 #아기선물추천 #초음파키재기 #아기 #출산준비물","['#공구중', '#공구', '#공구이벤트', '#공구중', '#소나', '#소나키재기', '#소나초음파키재기', '#소나키재기공구', '#육아정보', '#육아일상', '#육아맞팔', '#육아소통', '#출산선물', '#출산준비', '#크리스마스', '#크리스마스선물', '#돌전아기선물', '#아기선물', '#조카선물', '#아기크리스마스선물', '#선물추천', '#성장기록', '#성장일기', '#좋아요', '#좋반', '#팔로우', '#맞팔', '#아기선물추천', '#초음파키재기', '#아기', '#출산준비물']"
CmcDS9hv1EE,𝑀𝑦,"D+246 ت

약간의 인테기를 맞이한 에미는
이제서야 리하의 첫 미리크리스마스 
사진을 남겨본다💚❤️

엄마는 힘들게 공수한 다이소 🎅🏻가
너무 맘에 드는데 리하는 별루인가봐
리하 최애는 눈사람 코👃🏻
눈에만 보이면 가만히 놯두지를 않네👀

주말에 이쁜데 가서 사진 많이 찍쟈
미리 메리크리스마스야🤍🕊

__________________________________

#제주 #제주도 #jeju #신혼생활 #결혼 #일상
#데일리 #소통 #인스타그램 #럽스타그램 #육아
#육아스타그램 #딸스타그램 #딸맘 #육아 #초보맘
#육아소통 #도치맘 #호랑이띠맘 #아기일상 #아기옷
#아기가있는집 #육아템 #아기용품 #7개월 #딸랑구 
#크리스마스 #merrychristmas #멜크 #🎅🏻#🎄","['#제주', '#제주도', '#jeju', '#신혼생활', '#결혼', '#일상', '#데일리', '#소통', '#인스타그램', '#럽스타그램', '#육아', '#육아스타그램', '#딸스타그램', '#딸맘', '#육아', '#초보맘', '#육아소통', '#도치맘', '#호랑이띠맘', '#아기일상', '#아기옷', '#아기가있는집', '#육아템', '#아기용품', '#7개월', '#딸랑구', '#크리스마스', '#merrychristmas', '#멜크']"
CmbpY7RhrfY,금윤경,Christmas concept candle holder 2,[]
CmbzbtPLbUR,다시또한번,"@cardinalkorea by 
기부&테이크 DAY!🐶🐱
⛄미션 수행하고 선물 받자!

크리스마스에 선물 받고 싶은 사람 손~!🙋

미션을 완수하신 분들 중 추첨을 통하여 3분에게 통큰 선물을 드립니다!🎁

🔥 MISSION ①
- 앞서 진행한(12월 9일자 게시글) ‘유기동물 후원을 위한 - 기부&테이크 DAY’ 게시글에 좋아요 누르기

🔥 MISSION ②
- 본 게시글에 친구태그 후 ‘참여완료’ 댓글 작성하기
※ 리그램& 스토리 공유 시 당첨확률 UP!

[⭐스토리 공유 방법]
1. 본 게시물(첫장)을 본인의 스토리에 공유하기 (올리실 때 @cardinalkorea 언급)

2. 게시물 좋아요 옆 비행기 아이콘 클릭 후, ‘스토리에 게시물 추가’ 하기

✔️이벤트 기간 : 2022. 12. 16(금) - 12. 21(수)

✔️당첨자 발표 : 2022. 12. 22(목)

✔️당첨상품 : 🎂아이스크림 케이크 기프티콘(3명)

✋기부&테이크 기부 동참 방법
✔️첫 번째, 제품 받고, 기부하고!
- 이벤트 기간 중 카디날코리아 공식 쇼핑몰에서 어떤 제품을 구매하시더라도 구매하신 제품은 고객님께, 구매하신 금액만큼은 유기동물 보호소에 기부됩니다.

✔️두 번째, 저는 모두 기부하고 싶어요!
- 제품 구매 시, 배송 받을 주소를 ‘카디날코리아’로 적어주시면 구매하신 제품과 금액 모두 기부가 된답니다!
(카디날코리아 물류창고 주소 : 경기도 광주시 도척면 방도길 39-17)

✔️세 번째, 소액이라도 기부하고 싶어요!
- 카디날코리아 공식 쇼핑몰에서 판매 중인 숨숨집, 샘플 등 소액의 제품을 구매해도 누구나 쉽게 기부에 동참하실 수 있습니다. 

지금 바로 미션 수행하고 댓글달자!❤️
🎅미리 Merry christmas~!🎄

#크리스마스이벤트 #미션이벤트 #미션수행 #크리스마스 #이벤트 #기부이벤트 #기부앤테이크 #기부앤테이크데이 #기부앤테이크DAY #카디날기부 #카디날코리아기부 #카디날기부이벤트 #유기동물기부 #유기견기부 #유기묘기부 #사료기부 #애견사료 #카디날코리아이벤트 #카디날코리아 #지그니쳐 #퍼시캣 #오메가트릿 #골드메달 #에스클래스","['#크리스마스이벤트', '#미션이벤트', '#미션수행', '#크리스마스', '#이벤트', '#기부이벤트', '#기부앤테이크', '#기부앤테이크데이', '#기부앤테이크DAY', '#카디날기부', '#카디날코리아기부', '#카디날기부이벤트', '#유기동물기부', '#유기견기부', '#유기묘기부', '#사료기부', '#애견사료', '#카디날코리아이벤트', '#카디날코리아', '#지그니쳐', '#퍼시캣', '#오메가트릿', '#골드메달', '#에스클래스']"
CmbusS8PaKp,박미연,"세상에ㅎㅎ너무 귀여운데 어떡하죠~?*^^*😍☺️🤭💗💗 수요일5시 한나샘 유아반 친구들~~^^♡♡
한나샘 사비털어서 아이들 선물까지 주시고ㅠ♡♡
우리 선생님 천사세요~?*^^*♡♡ㅋㅋㅋㅋㅋ
#유아발레 #크리스마스 #선물 #우리딸도받음🤭🤭🥰
#지금핑크퐁목걸이받아서신나게틀고따라부르고있음ㅋㅋㅋ
#빨리자라우리딸아~~😂😂😍
#우리학원친구들왜이리다예쁜지ㅋㅋ
#지난번에보니영어발레친구들도다들귀티나고예쁘던데☺️☺️🥰💓💓
#광명발레전문학원 #어린이발레 #키크는발레
#발레스트레칭 #대근육소근육발달 #예쁜자세
#발레체형교정 #발레 #취미발레 #정통발레 #전공발레 #하안동발레 #세종샤인발레 

문의 02 899 8883
카톡상담 balletpmy 
네이버블로그 세종샤인발레 
유튜브 샤인발레박원장","['#유아발레', '#크리스마스', '#선물', '#우리딸도받음', '#지금핑크퐁목걸이받아서신나게틀고따라부르고있음ㅋㅋㅋ', '#빨리자라우리딸아', '#우리학원친구들왜이리다예쁜지ㅋㅋ', '#지난번에보니영어발레친구들도다들귀티나고예쁘던데', '#광명발레전문학원', '#어린이발레', '#키크는발레', '#발레스트레칭', '#대근육소근육발달', '#예쁜자세', '#발레체형교정', '#발레', '#취미발레', '#정통발레', '#전공발레', '#하안동발레', '#세종샤인발레']"
Cmbq3hYpq9o,또떼네,"안녕하세요. 또떼네입니다.

#또떼네_생일토퍼

이번 해에는 눈이 많이 오는 것 같은데
기분 탓일까요?

하염없이 눈이 내린다고 좋아할 나이는 지났나봐요 ㅠㅠ

이런 날은 작업테이블에 앉아 
일하는게 안전합니다.
밖은 위험해요~

이번에 주문 들어온 건 중
생신 포토토퍼가 들어왔어요.
어머니 생신을 맞이하여 주문 주셨는데
고객님이 참 섬세하시고 어머니생신에 진심이라 느껴졌어요.
그래서 늦은 시간 문의주셨을 때도 미룰 수 없었죠.

주문 감사드리며 저에게도 좋은 작업이었습니다.

가족분들과 행복한 시간 되시길 바랍니다.

Designed by Freepik from @flaticon
image : Freepik.com",['#또떼네_생일토퍼']
CmbrLihOVGu,De,".
크리스마스 🎄🤶트리는 땡스기빙이 
끝나자마자 나무를 사다가,
올해도 어김없이,,온갖 오너먼트를 달았습니다 ㅎㅎ
데코는 신경안쓴 걸기에 바쁜 장식들 
엘프 elf 는 느즈막히 어제 찾아오게 만들었어요
아직까지 믿는지, 안믿는지?
그 어느매 쯤인거 같은 ,,,
선물을 받고싶은 우리집 8세,
엘프밥과 간식은 열씨미 챙기는구나 ♥️
트리장식 앞에서 사진찍는일만 남은
올해 입니당
.
곧 #크리스마스 #2022 #우리집
#크리스마스트리 #오너먼트 #장식 
#빈티지 ##mackenziechilds #일상 #미국맘 #뉴욕 #뉴저지 #딸맘 #라이프스타일 #데코레이션 #온더테아블 #집꾸미기 #빈티지오너먼트 #소통 #빈티지그릇 #빈티지소품 #스타일 #이야기 #빈티지샵 #shop #de_cru_ny","['#크리스마스', '#2022', '#우리집', '#크리스마스트리', '#오너먼트', '#장식', '#빈티지', '#mackenziechilds', '#일상', '#미국맘', '#뉴욕', '#뉴저지', '#딸맘', '#라이프스타일', '#데코레이션', '#온더테아블', '#집꾸미기', '#빈티지오너먼트', '#소통', '#빈티지그릇', '#빈티지소품', '#스타일', '#이야기', '#빈티지샵', '#shop', '#de_cru_ny']"
Cmb4ZsdvStT,etc.,덕다운100클래식pd✨,[]
Cmbvan5PYaz,팀바이블룸,"-
c9 (이석훈, 윤하, CIX, 시그니처, EPEX) 캐롤
#메리메리크리스마스
.
🎅🏻🧑🏻‍🎄🤶🏻🎄
.
#2022C9Christmas #캐롤 #뮤직비디오 #사진 #크리스마스
#C9 #씨나인 
#윤하 #YOUNHA #CIX #씨아이엑스 #시그니처 #cignature #EPEX #이펙스
#팀바이블룸 #헤어디자이너서희 #서희스타일","['#메리메리크리스마스', '#2022C9Christmas', '#캐롤', '#뮤직비디오', '#사진', '#크리스마스', '#C9', '#씨나인', '#윤하', '#YOUNHA', '#CIX', '#씨아이엑스', '#시그니처', '#cignature', '#EPEX', '#이펙스', '#팀바이블룸', '#헤어디자이너서희', '#서희스타일']"
Cmbq2AcrXUj,💗𝔂𝓮𝓸𝓷,"@curlyshyll_official
내가 영업해서 우리 가족 다 커리쉴 쓰는 중 💆🏻‍♀️
#루트레미디스칼프 라인으로 샴푸 트리트먼트 사용중인데요, 탈모 완화 도움 되는 제품이라고 해요

긴머리인 저는 머리카락이 엉퀴어 손가락에 걸려서 나오는 모발빠짐 때문에 스트레스 였는데 샴푸를 바꾸니 머리카락빠짐이 눈에뛰게 줄었어용🫶
엄마 만족도도 최고✨✨✨

자연 유래 성분과 EWG ALL GREEN 인 제품도 많아서 커리쉴 헤어제품은 안심하고 쓸 수 있어요. 

#커리쉴coc#커리쉴크리닉#헤어관리#두피관리#헤어오일추천#헤어스타일링#여자헤어관리#머릿결관리#헤어제품추천#헤어스타일링#ootd#연말선물추천#연말선물#생일선물추천#연말룩#파티룩#연말코디#크리스마스#크리스마스선물#hairfashion#패션스타그램#미용스타그램#뷰티스타그램","['#루트레미디스칼프', '#커리쉴coc', '#커리쉴크리닉', '#헤어관리', '#두피관리', '#헤어오일추천', '#헤어스타일링', '#여자헤어관리', '#머릿결관리', '#헤어제품추천', '#헤어스타일링', '#ootd', '#연말선물추천', '#연말선물', '#생일선물추천', '#연말룩', '#파티룩', '#연말코디', '#크리스마스', '#크리스마스선물', '#hairfashion', '#패션스타그램', '#미용스타그램', '#뷰티스타그램']"
CmboZrWPSAu,로얄에이전시,"크리스마스를 맞이하여 세젤예 송연우대표님 라이브 방송과
특별한 패키지 준비했어요❣️❣️❣️

📣놓치시는분 없게
많이많이 소문내 주세요

@vallatto_official by @get_multi_repost
[LIVE EVENT]

𝐌𝐞𝐫𝐫𝐲 𝟗:𝟑𝟓 𝐝𝐚𝐲🎄

나는 935 산타 🎅, 너는 선물타🎁

▪️12.23.FRI 17:00
▪️ @vallatto_official 에서 진행되는
▪️크리스마스 라이브 이벤트 소식 들으셨나요?😍

라이브 방송 중 935산타의
퀴즈를 맞추시는 분들께 추첨해서
푸짐하게 준비한 선물을 드릴거에요꺅💜

9:35를 사랑하시는 분들!
관심있는 분들이라면 모두 함께해요🫶🫶🫶

👉알.림.필.수

#9시35분 #935 #아홉시삼십오분 #발라또 #이벤트 #크리스마스 #라이브퀴즈쇼 #퀴즈 #라이브방송","['#9시35분', '#935', '#아홉시삼십오분', '#발라또', '#이벤트', '#크리스마스', '#라이브퀴즈쇼', '#퀴즈', '#라이브방송']"
