post_id,name,post,hashtag
CmbuIzdr3zL,BaeU,".
나도크리스마스트리🎄🌲
너무 올리고 싶었는데 
이거 찍은 이후로 자꾸만 
부부싸움을해서 올릴 수가 
없었다는 뒷얘기🤪
휴 🥲
.
.
.
.
#크리스마스",['#크리스마스']
Cmb5UGaP2Hh,Hyeni,"항상 준비할때는 힘들고😂 아이들이 좋아하는 모습 볼땐 
다음을 생각하는..🤔 #도치쌤 #쌤스타그램 #학원 #파티 
#크리스마스 #선물 #선물은언제나옳다 #좋은날 #초딩 #중딩 
#마음저격💘 #이벤트 #이벤트장인 #미리크리스마스 
#크리스마스선물 #피아노학원 #파티해주고 #내가신남💃","['#도치쌤', '#쌤스타그램', '#학원', '#파티', '#크리스마스', '#선물', '#선물은언제나옳다', '#좋은날', '#초딩', '#중딩', '#마음저격', '#이벤트', '#이벤트장인', '#미리크리스마스', '#크리스마스선물', '#피아노학원', '#파티해주고', '#내가신남']"
CmbyBhnPVxf,@tennis_sus,"1. 코어와 하체 힘으로 자꾸 흔들리는 몸통 고정시키기

2. 아직도 큰 숙제인 공과의 거리두기😢 (팁좀 주세요)

3. 채 던지기

4. 이 모든걸 집중 또 집중🤔

#테니스레슨",['#테니스레슨']
Cmbyl71u4jY,🎆NO.1,"사라프렌즈 서포터즈 4기 @xoflaaa_nail 님의
양말파츠가 너무 깜찍한 크리스마스 아트입니당🙈

귀엽과 깜찍한 것들이 한가득인데 아직 구경도 안해보셨다구요?!
지금 바로 사라센으로 GOGO 하세욥 !!💃

꙰ૈ☆𓂃 ৎ୭ 𓂃＊*•̩̩͙✩•̩̩͙*＊𓂃 ৎ୭ 𓂃꙰ૈ☆

사라센에 크리스마스가 왔어요~
다들 크리스마스 네일 생각해보셨나요?
아직 안해보신 분들은 사라센으로 준비해보는거 어떠세요?😆 사라센 크리스마스 파츠들이
이번에 너무너무 귀엽고 이쁘면서 유치하지 않은 디자인들로만 모였어요! 크리스마스 파츠들이 유치 해질법도 한뎨 엄청 고급진거 있죠.. 크기들도 적당해서 활용도 100%❗️❗️

그리고..젤들..특히 글리터..글리터 함유량 미쳤어요!
여러번 안발라도 넘 이뻐서ㅜㅜ 가성비 맛도리 케미!
특히 저는케미젤 글리터 시럽 진짜 찐 애정템인데요!
제 네일팁 디자인중에서도 CM-005GS가 사용된 디자인도 있죠...진짜 가격도 착한데 발림성은 말모 레벨링이 우수한게 넘 좋아요!!희대의 역작이라니까!
꼭 다들 005번은 사용해보시길 빕니다,,,💕🥺

ㆍ𝙎𝙖𝙧𝙖𝙘𝙚𝙣사용제품ㆍ

°[케미젤] 사라센 단독구성 | 케미 크리스마스 5종
-CM-005GS / CM-025/ CM-029/ CM-031/ CM-038

°[케미젤] 한정판매 | 크리스마스 글리터 2종 (레드/그린)
-레드/그린

° [사라센] 크리스마스 투 유 스티커 4종 (1매입)
-to. 776, to. 778

°[사라센] 산타를 기다리며 댕글 파츠 

°[사라센] 진주 송이 파츠

°[사라센] 빨간 귀 루돌프 파츠

🛍구매&문의
@saracen_official

꙰ૈ☆𓂃 ৎ୭ 𓂃＊*•̩̩͙✩•̩̩͙*＊𓂃 ৎ୭ 𓂃꙰ૈ☆

#sarafriends #사라프렌즈 #사라센서포터즈
#사라프렌즈서포터즈 #케미젤 #chemi #saracen #사라센
#겨울 #크리스마스 #christmas #크리스마스아트 #겨울신상
#크리스마스네일 #크리스마스네일아트 #겨울네일
#크리스마스신상 #신상 #이달의아트 #nailart #nailchain
#ネイル #ネイルアート #ネイル材料","['#sarafriends', '#사라프렌즈', '#사라센서포터즈', '#사라프렌즈서포터즈', '#케미젤', '#chemi', '#saracen', '#사라센', '#겨울', '#크리스마스', '#christmas', '#크리스마스아트', '#겨울신상', '#크리스마스네일', '#크리스마스네일아트', '#겨울네일', '#크리스마스신상', '#신상', '#이달의아트', '#nailart', '#nailchain', '#ネイル', '#ネイルアート', '#ネイル材料']"
Cmbzc2brVRE,네일은,"⠀
⠀
𝗡𝗮𝗶𝗹 𝗘𝘂𝗻 ¨̮
⠀
⠀[ 원장 시술🧸 ]
⠀
⠀ 
⠀  고객님이 가져오신 디자인에 미니리본으로 포인트🤍
 여리여리한 겨울 너낌❄️
⠀
⠀
⠀
•——-------——-------——•
 📞 𝟬𝟭𝟬-𝟰𝟰𝟯𝟭-𝟬𝟭𝟰𝟳
  카톡 𝘐𝘋 : NailEun_
  카톡채널 : naileun__
  DM✖️
서울 영등포구 문래로 84 1층
•——-------——-------——•
⠀
 [  예약 ¨̮ ]
성함 :
전화번호 :
가능 날짜, 시간 : 
젤 제거 유무 :
원하시는 디자인(사진) : 2~3장
지정 쌤 : 없을 시 ✖️

젤제거, 케어는 쌤 지정 불가✖️
시술 중엔 카톡, 문자 답이 느려요
당일 예약은 전화 주세요🧸
⠀⠀
⠀⠀
⠀⠀⠀
.",[]
Cl-g6hCSXeI,김승애,"여름은 나으ㅣ계절
.
.
#prague #praha","['#prague', '#praha']"
Cmbp2cELRXI,@dahee__song,",뒤에 외국 아저씨 깜놀🙃
#제가모잘모햇나요
#의도치않게투샷

#밤마실 #크리스마스 #두딸맘 #오오티디","['#제가모잘모햇나요', '#의도치않게투샷', '#밤마실', '#크리스마스', '#두딸맘', '#오오티디']"
CmbqhiUvKJp,희섯,"미리메리크리스마스part.5
.
.
.
.
#가로수길카페 #압구정카페 #압구정로데오 #압구정로데오카페 #무니 #압구정무니 #압구정브런치 #남자코트 #남자코트코디 #롱코트 #롱코트코디 #롱코트추천 #패션맞팔 #크리스마스 #크리스마스트리 #크리스마스파티 #서울크리스마스 #christmas #christmastree #xmas #xmastree","['#가로수길카페', '#압구정카페', '#압구정로데오', '#압구정로데오카페', '#무니', '#압구정무니', '#압구정브런치', '#남자코트', '#남자코트코디', '#롱코트', '#롱코트코디', '#롱코트추천', '#패션맞팔', '#크리스마스', '#크리스마스트리', '#크리스마스파티', '#서울크리스마스', '#christmas', '#christmastree', '#xmas', '#xmastree']"
Cmb3UMAPkDX,Minkyoung,"미술학원서 만들어온 클수마수 무드등^^
혜워니만의 느낌이 그대로 녹아있당^^

#크리스마스#무드등#꿈이작가#내가로켓배송을넘시켰나봐ㅋㅋ#시나모롤","['#크리스마스', '#무드등', '#꿈이작가', '#내가로켓배송을넘시켰나봐ㅋㅋ', '#시나모롤']"
CmbuuXyL5BR,박창권,"미리 크리스마스🎄
#부산 #남포동 #데일리그램 #크리스마스","['#부산', '#남포동', '#데일리그램', '#크리스마스']"
Cmb-N09Sddt,ㆍ,"#리그램 - @neulii.kr by @get_regrammer
#크리스마스 #이벤트 #앰플선물 

⛄눈이 펑펑 내리는 연말, 다들 잘 보내고 계신가요?

🎁늘이가 크리스마스 시즌을 맞이해서 이벤트를 진행합니다❤️

💚 찬바람에 건조해진 피부,예민해진 피부 진정이 필요한 여러분들을 위해!
시카 앰플 본품을 선물로 마구마구 드립니다🎁

<참여방법>
1. 늘이 공식계정 팔로우와 좋아요!
2. 댓글에 '해피 크리스마스'를 남겨주세요. 병풀추출물 100%가 함유된 시카 앰플을 보내드립니다!
3. 리그램시 당첨 확률이 높아집니다!

✉️ 모집기간 : 12.21 - 12.25
✉️ 당첨자 발표 : 12.26 (30명)
📪 12.28일까지 당첨자 배송 정보를 전달해 주시지 않을 경우 당첨이 취소 되는 점 확인 부탁드립니다.

#이벤트 #이벤트그램 #화장품이벤트 #크리스마스이벤트 #크리스마스선물 #늘이","['#리그램', '#크리스마스', '#이벤트', '#앰플선물', '#이벤트', '#이벤트그램', '#화장품이벤트', '#크리스마스이벤트', '#크리스마스선물', '#늘이']"
Cmbq1UBLxEl,꽃사랑쟁이~,"꽃친구들과 크리스마스겸 송년파티~^^
꽃 과 함께여서일까~무척 순수하고 사랑스런 
내친구 그녀들~사랑한데이~♡♡♡♡

#크리스마스 
#송년파티 
#나의친구들 
#꽃사랑쟁이들","['#크리스마스', '#송년파티', '#나의친구들', '#꽃사랑쟁이들']"
CmcCbg2yG-M,행복충전소,"크리스마스 🎄 장식 추가요ㅋ
메리 크리스마스 😁 

#성탄절 #크리스마스 #아이스크림 #무인아이스크림 #아이스크림할인점 #세계과자 #추억 #간식 #가족나들이 #행복충전소 #인천 #서구 #석남동 #석남역 #우리동네

----------------------------------------

🍦 행복충전소 아이스크림 할인점⠀
🔸️ 인천 서구 석남동 500-1 1층(홈마트 맞은편)","['#성탄절', '#크리스마스', '#아이스크림', '#무인아이스크림', '#아이스크림할인점', '#세계과자', '#추억', '#간식', '#가족나들이', '#행복충전소', '#인천', '#서구', '#석남동', '#석남역', '#우리동네']"
CmcC-DxvJuX,Munju,"#연말공연추천 📽✨️
ㆍ
ㆍ
혜진 선생님의 #공연 을 드디어 보러갔다 🕺🎶
ㆍ
ㆍ
🧘‍♀️ 요가수업때 선생님께 빠져들게 만드는 마력을 가지고 계신데 🔮
역시나  #최고의배우 #최고의공연 이였다 👍⭐️👍⭐️👍
#감사합니다 💓💗💓
ㆍ
ㆍ
#크리스마스 🎄 분위기를 별로 못느껴 아쉬운 연말일뻔한 12월을 
#구두쇠스크루지 👞🪙 공연으로 #환상의나라 #동화의세계 로 빠져들었다 🎇🌠🎇
ㆍ
ㆍ
아이들이 엄마아빠랑 공연보러 많이 왔는데
나도 그러고 싶다 😂 ㅋㅋㅋㅋ
#비혼주의아님 ‼️ ㅋㅋㅋㅋㅋㅋㅋㅋ
ㆍ
ㆍ
다음 크리스마스는 둘이서 🎎","['#연말공연추천', '#공연', '#최고의배우', '#최고의공연', '#감사합니다', '#크리스마스', '#구두쇠스크루지', '#환상의나라', '#동화의세계', '#비혼주의아님']"
CmcDA3ivD2A,NiNi🤎,"너의 네번째 크리스마스❤️

저 체크무늬 블랑켓은 엄마가 물려주신
무려 35년된 추억템💕
(더 됐을지도...ㅋ)

우리 사남매 사진에 한번씩 등장하는데
이제 우리 니니남매, 세우남매 사진에도
등장하니 괜히 뭉클🥺

잘 보관해서 버니🐰 줄껭💖
이제 찐~ 출산임박이라 급하게 준비했는데
대만족🤎

#크리스마스",['#크리스마스']
Cmb39vYvZPh,리피스튜디오,"크리스마스가 얼마 남지 않았어요! 

트리 추가 주문은 안되고 매장에 전시된 트리만 구입 가능합니다! 
(크리스마스 전 까지 택배를 받아보기 어려워서 추가 주문은 어렵습니다🥲)

매장에 전시된 트리 할인 된 금액으로 드려요 연락주세요💚
배달은 어려워서 직접 가져가셔야해요🥲
(오너먼트+전구포함 / 배송불가)

☑️ 150cm(지네전구 10개, 어댑터2개)

120cm - 판매완료 
150cm만 남아있어요 ☺️",[]
Cmb1H9ZPNE_,또방이맘🐥,"🐥그녀가 크리스마스를 보내는 법🎄🎅🏻
겨울학기 문화센터는 왠지 안가는 날이 더 많을 것만 같은 느낌이 든다🤣 눈길을 뚫고 문센에 왔는데 크리스마스 특집(?)이어서 개이득(?)이라구! 
덕분에 #미리메리크리스마스 맛보기! 

#크리스마스#문센데이#12개월아기","['#미리메리크리스마스', '#크리스마스', '#문센데이', '#12개월아기']"
Cmb78GLy3eC,라힐,"Koreyada Milad bayramı haqqında məlumat✅️ 

🌲Cənubi Koreyada Milad bayramı ancaq dinlə bağlı deyil. Dini xristian olmayanlar da bu bayramı qeyd edirlər. 
🌲Dekabrın 25-i keçirilən Milad bayramı Koreyada qeyri-iş günüdür. Insanlar ailələri ilə bir yerə yığışıb bayramı qeyd edirlər.
🌲 Milad günü Koreya dilində 성탄절 (seongtanjeol) adlanır. Ancaq daha çox 크리스마스 (Krisıması🤭) deyirlər! 
🌲Santa Klaus və ya Şaxta baba Koreyada Santa baba (Santa Haraboji)😄 adlanır.
🌲Koreyaya Xristianlıq 17-ci əsirə kimi gəlməyibmiş. 17-ci əsirdə Xristianlığın gəlişi ilə Qərblə Şərqin ənənələri bir-birinə yaxınlaşmağa başladı. 
🌲Köhnə nəsil ənənəvi bayramlara daha çox dəyər versə də yeni nəsil Milad bayramını çox sevərək qeyd edir🌲

❓️Bəs siz necə? 
Milad bayramını qeyd edirsiz?
Sizcə Azərbaycanda qeyd edilən Yeni il bayramı ilə Milad bayramının fərqi nədir?

🇩🇬 What are your plans for this Christmas?🌲

🇰🇷🇦🇿🇰🇷🇦🇿🇰🇷🇦🇿🇰🇷🇦🇿🇰🇷🇦🇿🇦🇿🇰🇷🇦🇿🇰🇷🇦🇿🇰🇷🇦🇿🇰🇷

#korea #seoul #exoazerbaijan #koreya #internationalfamily #인플루언서 #inspiration #koreafans #kpop #혼혈 #internationalcouple #babymodel  #bts #btsazerbaijan #탐색 #국제커플 #kesfet #discover #btsarmy #btsturkey #btsworld #혼혈아기모델 #trending #방탄소년단  #travelkorea #christmas #크리스마스
#btsturkey #btsworld #혼혈아기모델 #trending #kesfetteyiz #travelkorea #familytime","['#korea', '#seoul', '#exoazerbaijan', '#koreya', '#internationalfamily', '#인플루언서', '#inspiration', '#koreafans', '#kpop', '#혼혈', '#internationalcouple', '#babymodel', '#bts', '#btsazerbaijan', '#탐색', '#국제커플', '#kesfet', '#discover', '#btsarmy', '#btsturkey', '#btsworld', '#혼혈아기모델', '#trending', '#방탄소년단', '#travelkorea', '#christmas', '#크리스마스', '#btsturkey', '#btsworld', '#혼혈아기모델', '#trending', '#kesfetteyiz', '#travelkorea', '#familytime']"
CmbxgFwhThV,순무🍐,이틀에 걸친 더현대 대탐험🥁 어쩐지 길거리에 사람이 없더라니.. 여기 다 모였다!,[]
CmbrS9vLGQp,랑이맘🐯,"미리 메리크리스마스✨
오늘 하키수업에 형아 누나들 주려고
준비한 서울도봉구에서 날라온 해밀 
산타쿠키박스💚 루돌프박스💙
이집 쿠키 진짜 정성스럽게 구운게 느껴질만큼 맛나요😆😆",[]
CmbuV0VrnC3,S̷𝒂𝒚𝒖𝒓𝒊,"✨Looking forward to 2023✨
(Busan) 📍
.
.
.
.
.
#해운대 #해운대여행 #해운대데이트 #부산 #부산여행 #부산데이트 #부산핫플레이스 #2023 #여자 #여자타투 #모델 #크리스마스 #크리스마스파티 #길 #길동 #길냥이","['#해운대', '#해운대여행', '#해운대데이트', '#부산', '#부산여행', '#부산데이트', '#부산핫플레이스', '#2023', '#여자', '#여자타투', '#모델', '#크리스마스', '#크리스마스파티', '#길', '#길동', '#길냥이']"
Cmbp_MrP5Fi,이민희,#방문미술 #자다깨서도넘잘하네 #방학때 #엄마랑 #클레이 로 #산타만들자 #크리스마스 #만들기수업 #조물조물 #귀여운손 으로 #잘만들었네👏👏,"['#방문미술', '#자다깨서도넘잘하네', '#방학때', '#엄마랑', '#클레이', '#산타만들자', '#크리스마스', '#만들기수업', '#조물조물', '#귀여운손', '#잘만들었네']"
Cmb9a3kyf9w,hyeyoung,"#크리스마스 #학교행사 #어린이집행사 
#교육감표창 #감사 

유난히 바쁜 한해를 보냈다
나의일,학교일,집안일 뭐 하나 소홀할수 없어서
...
학교 행사때마다 바쁘신 와중에 도움주신
학부모님들 얼굴이 지나간다♡
내가 받을 상이라기보다 여러분들 함께해주신 덕분에 대신 받은거라고 말씀드리고싶다,, 감사했다고^^

#어린이날 #가래떡데이 #크리스마스 #종업식 #졸업식 기념일마다 전교생 선물 나누어주는 학교 또 있을까^^","['#크리스마스', '#학교행사', '#어린이집행사', '#교육감표창', '#감사', '#어린이날', '#가래떡데이', '#크리스마스', '#종업식', '#졸업식']"
Cmbv1c3J149,쑴니,𝑶𝑳𝑫𝑴𝑼𝑮🎄,[]
Cmbp_JxrS9L,호선,"식빵곰🐻
-
숲속에 덩그라니 놓여진
폭신한 소파 위에서 식빵 굽는 곰돌이zZZ
(귀여워)

#그림그리기 #일러스트 #아이패드드로잉 #아이패드그림 #크리스마스 #크리스마스일러스트 #크리스마스그림 #곰돌이 #식빵굽는중 #따듯 #눈내리는 #겨울일러스트 #겨울그림 #christmas #merrychristmas #🎄#그림계정","['#그림그리기', '#일러스트', '#아이패드드로잉', '#아이패드그림', '#크리스마스', '#크리스마스일러스트', '#크리스마스그림', '#곰돌이', '#식빵굽는중', '#따듯', '#눈내리는', '#겨울일러스트', '#겨울그림', '#christmas', '#merrychristmas', '#그림계정']"
Cmb0iucLykH,이채민이채면이채만👶🏻❣️,"곧 크리스마스죠?
첫 크리스마스 너무 기대되용🎄😍
언제 커서 케익 먹을 수 있을까요
냠냠~",[]
CmbozGRSuQv,CLAIRE,"-
인생 두번째 클스 넘 알차게 보내는 서원이🎄🎅🏻♥️
짐보리 수업에서 클스 행사해서
산타샘한테 선물도 받고
(외할머니가 사 주신거ㅋ🥹)
크리스마스 & 눈 컨셉 셋팅에 감동했던 이번 수업!
아직 너무 어려서 크리스마스가,
산타가 무엇인지 잘 몰라서 어리둥절이었지만
수업받는 친구들 중에 제일 신났던
(제일 많이 뛰어다님...) 울 아가😉
평소에 땀 안 흘리는 엄마는 땀 날 정도로 힘들었지만
너가 즐거웠다면 그걸로 되었다😍
이번 클스 주간도 신나게 잘 보내보자!
 
 
 
 
+ 엄마는 덕분에 일찍 잤단다😂
 
 

#잠실롯데짐보리 #잠실롯데제타플렉스짐보리 #잠실짐보리 #잠실짐보리좋아요 #유아놀이","['#잠실롯데짐보리', '#잠실롯데제타플렉스짐보리', '#잠실짐보리', '#잠실짐보리좋아요', '#유아놀이']"
CmbrMWPLSnE,공간채움,"우드 핸들 2단 트레이 에프터눈 티
집에 있는 어떤 접시도 홈 파티를 만들어 줍니다

우아하고 느릿하게~ 
매일 오후 4시..
달콤, 따뜻하게 초코홀릭에 빠져보세요
일상 속 작은 파티!
에프터눈 티타임~
눈으로 즐기는 인테리어 소품으로 손색없는 트레이로
멋스럽게~ 플레이팅 하시기 좋습니다.
#메리크리스마스
 

#실제한달사용후기

🙂 크리스마스 때 가족 파티에 쓸려고 구입했습니다
🙂 저렴한데 실제로 보면 더 이뻐요 덕분에 좋은 모임이 되었어요
🙂 친구들과 가끔 파티할 때 쓰려구요~
🙂 디저트 얹어 먹는다구 넘나 좋아하네요^^
🙂 이쁘네요~ 우드 손잡이라 가치 있어요~
🙂 다리 흔들림도 없이 균형도 잘 맞네요 

✔핵심 포인트 

📌 유행을 타지 않는 레트로 타입의심플하고 간결한 표면을 매트하게 처리한 철재와 나무손잡이

📌 나무손잡이는 하드우드(Wenge)를 사용해 견고함을 더했습니다

📌 접시가 일체형인 트레이와 달리 상차림에 따라 접시들을 다양하게 연출 할 수 있습니다

📌 멋스럽게 플레이팅 하시기에 좋습니다

✔가격 이벤트 진행 중!

• 정가 46,000원 → 현재 💥24,800원💥

🔍SHOP보기를 통해 만나 보실 수 있습니다.

공간을 디자인한다. #공간채움","['#메리크리스마스', '#실제한달사용후기', '#공간채움']"
CmbdKPwv4K_,또오니,집앞마실춍춍,[]
CmbrkUav-5V,용현,"출근 때문에 오전에 눈 스냅 못찍어서 너무 아쉽네요..
내년에 같이 눈오면 작업 하실 분 계실까요..?
-
Photo by sojaka_📷
Model : @pic._.yun_ 

1월 유료촬영 오픈했어요☺️",[]
CmcB5OdNqZN,@hee__eee3,"탱구 존예..🎅

-------------------------------------

문제시 DM 주시면 삭제하겠습니다:)

#유머 #유머저장소 #유머계정 #유머짤 #웃짤 #짤 #레전드 #팔로우 #좋아요 #놀토 #놀토크리스마스 #크리스마스특집 #태연헤메코 #탱구 #헤메코 #존예 #크리스마스 #메리크리스마스","['#유머', '#유머저장소', '#유머계정', '#유머짤', '#웃짤', '#짤', '#레전드', '#팔로우', '#좋아요', '#놀토', '#놀토크리스마스', '#크리스마스특집', '#태연헤메코', '#탱구', '#헤메코', '#존예', '#크리스마스', '#메리크리스마스']"
CmbymgHBJ3V,이마트남원점,".

#e마트랑 #연말 #홈파티
 
딸기, 토마호크&티본 커플팩,
활 점보 랍스터, 프리미엄 참다랑어회 등
e마트와 함께하는 크리스마스
 
▶한우 등심/채끝
신세계포인트 적립 시 30% 할인
 
▶1팩 안에 들어있는 연말 분위기!
웨지감자, 베이컨 등이 들어있는
나만의 홈파티팩이 16,900원
 
▶알쏭달쏭 티니핑 피규어 24종/비밀의 성
109,00~119,900원
 
▶크리스마스 용품 최대 70% 할인
 
 
이외에도 다양한 행사들이 가득하오니
오늘도 이마트 남원점에서 
즐거운 쇼핑하세요 : )
 
▷ 행사 기간 : 12/22(목) ~ 12/28(수)
▷ 비신선 식품 : 12/22(목) ~ 12/28(수)
 
※ 일부 상품은 조기에 품절될 수 있습니다.
 
#이마트 #이마트남원점 #이마트와함께 #크마 #크리스마스 #산타 #신세계포인트 #행사카드
#전단행사 #행사상품 #신선먹거리 #시즌상품 #할인행사 #이벤트 #좋아요","['#e마트랑', '#연말', '#홈파티', '#이마트', '#이마트남원점', '#이마트와함께', '#크마', '#크리스마스', '#산타', '#신세계포인트', '#행사카드', '#전단행사', '#행사상품', '#신선먹거리', '#시즌상품', '#할인행사', '#이벤트', '#좋아요']"
CmbsqcBpBQK,Jessica,".
#퇴근😅
오늘 하루가 어떻게 지나간지 모르겠네요
몸에서는 버터냄새가 진동합니다😛
하루종일 느끼한 기분 아시나요? 
야식으로 매꼼한거 먹고 싶지만,
내일을위해 참아볼께요!! 🥹
.
.
일단 취침🌜
아무생각도 하지말자!! 
우리인친님들도 굿나잇💓
.
.
#크리스마스 #내일부터 전쟁 😎
#할수있다 #힘을내보자🙌🙌🙌","['#퇴근', '#크리스마스', '#내일부터', '#할수있다', '#힘을내보자']"
CmbsJR3LbYX,이몽실,산타 소라개 이몽실,[]
Cmb0FgwP-wy,김슭,"#연말 #크리스마스 분위기
1도없는데
어린이집에선 열일하는구나
.
.
.
#항상감사
#4살크리스마스
#2022년도마무리
#한해동안잘살아냈다
#돼지띠
#짱귀여운
#오늘의하미","['#연말', '#크리스마스', '#항상감사', '#4살크리스마스', '#2022년도마무리', '#한해동안잘살아냈다', '#돼지띠', '#짱귀여운', '#오늘의하미']"
CmbtbDivaKH,수림,미리크리스마슈 🎄🎅🏻❣️,[]
CmbyV_Mhi5e,@158h48m,"2022.12.21.수

Strength

​

Deadlift

Find 1rm

​

4Round for time

21 Wall ball shot (20/14lb)

15 Shoulder to overhead (#135/95)

9 Burpee Over the bar

.
.
.

오늘 아침에도 눈이 겁나게 왔는데 ㅎ
결국 쟈철이 더디게 가는바람에 강의실에 못들어갔지.. :)
고로..!! 난 투썸으로 향했다.

한시간반 정도 뒤 친구가 왔다 ㅋㅋㅋ
친구도 늦어서 못들어갔나보다ㅋ 그래서 2시까지 투썸에서 수업 듣다가
2시 반에 밥머그러감 :)
닭칼국수와 멸치국수 완전 맛있었움 #풍국면강남점 

5시에 박스로~

아니 와.. warm up 제 1와드 였음 ㅋㅋ
그러고 본 와드가 제 2와드 같은..ㅋㅋ
아 오늘 deadlift 1rm 재는 날이었는데!
원래 135lb였는데 오늘 신기록! 160lb 찍음!!!🙌🏻
순간 행복했다 ㅋㅋㅋ 근데 내가 이거에 왜 행복해했을까..ㅋ

그러고 5시45분 수업이 끝난 후 오늘도 역시나 쌩쌩이 연습했는데 18개… ㅠ 그러고 줄이 허벅지에 맞았는데 다른날보다 겁나게 아팠음 ㅠ 회초리 맞았어 😭

근데 오늘 운동하고 나서는 내 다리가 없어졌다.. 내일 나는 과연 움직일 수 있을까.!?!?

맛있는 저녁은 #옥봉갈비 계란찜 2개 시키는 건 기본 :)

아 그리고 밥먹으러 가려고 박스에서 올라왔는데 아니 무슨 비야 우박이야 ㅋㅋ 겁나 눈이 많이오는데 좀 걸어가다보니까 천둥번개도 쳤어 ㅠㅜ 나 그냥 걸어가고있는데 ㅜㅜ

-
-
-

#크로스핏 #크로스핏피어스배틀 #잠실크로스핏 #피어스배틀 #오운완 #운동소통 #운동하는여자 #헬스 #골프 #필라테스 #훅그립테이프 #스포츠일번가 
#crossfit #crossfitfiercebattle #fiercebattle #deadlift #1rm #wallballshots #shouldertooverhead #burpeeoverthebar 
#눈 #우박 #계란찜 #단백질 #연말 #크리스마스","['#135', '#풍국면강남점', '#옥봉갈비', '#크로스핏', '#크로스핏피어스배틀', '#잠실크로스핏', '#피어스배틀', '#오운완', '#운동소통', '#운동하는여자', '#헬스', '#골프', '#필라테스', '#훅그립테이프', '#스포츠일번가', '#crossfit', '#crossfitfiercebattle', '#fiercebattle', '#deadlift', '#1rm', '#wallballshots', '#shouldertooverhead', '#burpeeoverthebar', '#눈', '#우박', '#계란찜', '#단백질', '#연말', '#크리스마스']"
Cmbr2ShvCI6,오나경,"#부모참여수업 

어린이집 크리스마스행사♡
며칠전부터 설레였는데
역시나 재밌었던 부모참여수업
서여니도 나만큼이나 
이시간을 기다려해서 행복했다

#남편이평소대로하고가라며..
#서아야너가제일신나보인다^^","['#부모참여수업', '#남편이평소대로하고가라며', '#서아야너가제일신나보인다']"
CmbxaEZSAuB,희정,"미리메리크리스마스❄️
.
.
.
#동성로카페 #동성로맛집 #크리스마스 #크리스마스카페 #패션 #데일리룩 #스트릿패션 #코디추천 #옷 #대구카페 #예쁜카페 #교동카페 #대구 #좋아요반사 #좋반 #첫줄반사 #일상 #데일리 #오오티디  #좋반 #좋아요반사 #좋아요  #fff #likeforlikes #lfl #ootd #daily #dailylook #fashion","['#동성로카페', '#동성로맛집', '#크리스마스', '#크리스마스카페', '#패션', '#데일리룩', '#스트릿패션', '#코디추천', '#옷', '#대구카페', '#예쁜카페', '#교동카페', '#대구', '#좋아요반사', '#좋반', '#첫줄반사', '#일상', '#데일리', '#오오티디', '#좋반', '#좋아요반사', '#좋아요', '#fff', '#likeforlikes', '#lfl', '#ootd', '#daily', '#dailylook', '#fashion']"
CmbwsXILGDe,월해,"💫1월1일💫이후 
❤️‍🔥04년생❤️‍🔥 들을 위한 특별한이벤트🎉🎉
신분증 챙겨오셔서 ❤️‍🔥04년❤️‍🔥생인거 보여주시면 우유튀김 서비스 드려요!😍😍
👉오후 05시부터 오후 08시까지👈 
오신분들한에 👍👍생맥주1잔또는  하이볼1잔무료💕💕
🎉2023년 1월🎆🎆 ✨️새해✨️기념이벤트 한달동안 오시는 모든테이블에 기본안주 👉만두국👈 드립니다
🎈✨️ 2022년 🎄크리스마스🎄이벤트 🎄크리스마스🎄 이브 당일에 오시는 모든테이블에게 소소한 선물🎁🎁✨️🎈 드립니다 
#크리스마스 #김포술집 #김포맛집 #월해 #구래술집 #구래동술집 #구래동맛집 #구래동칵테일 #구래동하이볼","['#크리스마스', '#김포술집', '#김포맛집', '#월해', '#구래술집', '#구래동술집', '#구래동맛집', '#구래동칵테일', '#구래동하이볼']"
CmbwQNIJ7wB,@jaeeunshiin,"갑자기 노래가 부르고 싶어 
영이랑 둘이 가사보면서 캐롤 메들리 듀엣
크리스마스 캐롤의 대부분을 좋아하지만
이 곡은 어쩜 어른이 된 지금 더 좋을까
이 느낌 아니었는데 왜 찡해 -

Let's run and we will have some fun
before I melt away 

🥹🥹 그렇게 즐겁게 놀고 마지막에

He waved good bye saying
don't you cry. I'll be back again some day

이러는데 찡 -

짧은 그 찰나를 즐기는 프로스티와 아이가
왜이리 사랑스러워
영이의 어린시절을 아까워하며 즐기고 있는 나같기도

-
#천진난만 #동심 #눈사람 #크리스마스 #캐롤 #겨울 #그림책 #frosty #frostythesnowman #picturebook #letstalk_picturebook #christmas #carol","['#천진난만', '#동심', '#눈사람', '#크리스마스', '#캐롤', '#겨울', '#그림책', '#frosty', '#frostythesnowman', '#picturebook', '#letstalk_picturebook', '#christmas', '#carol']"
CmZZZMUPA--,christmas,"요즘 이거 없으면 못 살아요.

🎄옆으로 넘겨 에피소드를 확인해주세요!🎅

D-4",[]
Cmb99wOJvnb,내,"🎄
3일뒤 크리스마스라고 ?
엄마가 사죠땨 어울리냥?🥰😍✨

@knitting_full",[]
